开始时间,结束时间,最近决策节点,实际光伏,原始报告光伏,历史光伏,旧融合光伏,优化节点光伏,优化滚动光伏,旧光伏高估误差,优化节点光伏高估误差,优化滚动光伏高估误差,实际负荷,节点负荷预测,滚动负荷预测,节点负荷误差,滚动负荷误差,实际净负荷,旧节点净负荷预测,优化节点净负荷预测,优化滚动净负荷预测,旧节点净负荷低估,优化节点净负荷低估,优化滚动净负荷低估
2025-01-01T08:20:00,2025-01-01T08:30:00,2025-01-01T06:00:00,370.85435,549.6648833333334,648.4555333333334,549.6648833333334,648.4555333333334,365.0324,178.81053333333335,277.6011833333334,-5.821950000000015,1204.2818333333332,958.0118833333332,958.0118833333332,-246.26995,-246.26995,833.4274833333332,408.34699999999987,309.55634999999984,592.9794833333333,425.0804833333333,523.8711333333333,240.44799999999992
2025-01-01T08:30:00,2025-01-01T08:40:00,2025-01-01T06:00:00,415.01875,549.6648833333334,696.8902833333333,549.6648833333334,696.8902833333333,413.4671499999999,134.64613333333335,281.8715333333333,-1.5516000000001213,1202.6883333333333,961.5096833333333,961.5096833333333,-241.17864999999995,-241.17864999999995,787.6695833333333,411.84479999999996,264.61940000000004,548.0425333333335,375.82478333333336,523.0501833333333,239.62704999999988
2025-01-01T08:40:00,2025-01-01T08:50:00,2025-01-01T06:00:00,471.05243333333334,549.6648833333334,745.2942833333333,549.6648833333334,745.2942833333333,462.94880833333326,78.61245000000002,274.24184999999994,-8.10362500000008,1226.9500666666665,959.0350833333333,959.0350833333333,-267.9149833333332,-267.9149833333332,755.8976333333333,409.37019999999995,213.74080000000004,496.08627500000006,346.5274333333333,542.1568333333332,259.8113583333332
2025-01-01T08:50:00,2025-01-01T09:00:00,2025-01-01T06:00:00,520.35525,549.6648833333334,792.1378666666666,549.6648833333334,792.1378666666666,512.4015083333333,29.30963333333341,271.7826166666666,-7.953741666666701,1212.5855,970.6967833333333,970.6967833333333,-241.8887166666666,-241.8887166666666,692.23025,421.03189999999995,178.55891666666673,458.29527500000006,271.19835,513.6713333333332,233.9349749999999
2025-01-01T09:00:00,2025-01-01T09:10:00,2025-01-01T06:00:00,558.49375,782.0378999999999,836.9845666666666,782.0378999999999,836.9845666666666,560.1972999999999,223.54414999999995,278.49081666666666,1.7035499999999502,1179.5483333333334,992.3766833333334,992.3766833333334,-187.17165,-187.17165,621.0545833333334,210.33878333333348,155.39211666666677,432.1793833333335,410.71579999999994,465.66246666666666,188.87519999999995
2025-01-01T09:10:00,2025-01-01T09:20:00,2025-01-01T06:00:00,600.2996166666667,782.0378999999999,880.9020999999999,782.0378999999999,880.9020999999999,604.1148333333332,181.73828333333324,280.6024833333332,3.8152166666665153,1203.6460333333332,993.1616,993.1616,-210.4844333333332,-210.4844333333332,603.3464166666665,211.1237000000001,112.25950000000012,389.0467666666668,392.22271666666643,491.0869166666664,214.2996499999997
2025-01-01T09:20:00,2025-01-01T09:30:00,2025-01-01T06:00:00,645.9392,782.0378999999999,923.8623666666667,782.0378999999999,923.8623666666667,645.8163666666667,136.0986999999999,277.9231666666667,-0.12283333333334667,1204.9252166666668,988.2592333333333,988.2592333333333,-216.66598333333343,-216.66598333333343,558.9860166666667,206.2213333333334,64.3968666666666,342.44286666666665,352.7646833333333,494.58915000000013,216.54315000000008
2025-01-01T09:30:00,2025-01-01T09:40:00,2025-01-01T06:00:00,691.6374999999999,782.0378999999999,964.7348833333334,782.0378999999999,964.7348833333334,686.5278916666667,90.40039999999999,273.0973833333335,-5.109608333333199,1183.2216666666666,987.2971333333334,987.2971333333334,-195.92453333333322,-195.92453333333322,491.58416666666665,205.25923333333344,22.56224999999995,300.76924166666663,286.3249333333332,469.0219166666667,190.81492500000002
2025-01-01T09:40:00,2025-01-01T09:50:00,2025-01-01T06:00:00,733.9133666666667,782.0378999999999,1002.0217333333334,782.0378999999999,1002.0217333333334,725.9392250000001,48.12453333333326,268.1083666666667,-7.974141666666583,1216.1920166666666,984.5976666666667,984.5976666666667,-231.59434999999996,-231.59434999999996,482.27864999999997,202.55976666666675,-17.424066666666704,258.6584416666666,279.7188833333332,499.7027166666667,223.62020833333338
2025-01-01T09:50:00,2025-01-01T10:00:00,2025-01-01T06:00:00,770.79175,782.0378999999999,1036.0254666666667,782.0378999999999,1036.0254666666667,760.5151916666666,11.246149999999943,265.23371666666674,-10.276558333333355,1218.8626,983.1877,983.1877,-235.67489999999998,-235.67489999999998,448.07084999999995,201.14980000000003,-52.83776666666677,222.67250833333333,246.92104999999992,500.9086166666667,225.39834166666662
2025-01-01T10:00:00,2025-01-01T10:10:00,2025-01-01T06:00:00,806.1062499999999,870.0649,1068.2656833333333,870.0649,1068.2656833333333,792.7554083333332,63.958650000000034,262.15943333333337,-13.350841666666724,1183.2433333333333,983.7032666666668,983.7032666666668,-199.54006666666658,-199.54006666666658,377.1370833333334,113.6383666666668,-84.56241666666654,190.94785833333356,263.4987166666666,461.69949999999994,186.18922499999985
2025-01-01T10:10:00,2025-01-01T10:20:00,2025-01-01T06:00:00,846.7837333333333,870.0649,1099.8968,870.0649,1099.8968,829.293925,23.28116666666665,253.11306666666667,-17.48980833333337,1187.5869,982.9132166666667,982.9132166666667,-204.67368333333332,-204.67368333333332,340.8031666666667,112.84831666666673,-116.98358333333329,153.61929166666675,227.95484999999996,457.78675,187.18387499999994
2025-01-01T10:20:00,2025-01-01T10:30:00,2025-01-01T06:00:00,889.7921333333334,870.0649,1127.7867333333334,870.0649,1127.7867333333334,861.1156916666666,-19.727233333333402,237.9946,-28.676441666666733,1182.7184,981.1261333333333,981.1261333333333,-201.59226666666666,-201.59226666666666,292.9262666666666,111.06123333333335,-146.66060000000004,120.01044166666668,181.86503333333326,439.58686666666665,172.91582499999993
2025-01-01T10:30:00,2025-01-01T10:40:00,2025-01-01T06:00:00,915.7875,870.0649,1152.4320500000001,870.0649,1152.4320500000001,888.7354750000001,-45.72260000000006,236.6445500000001,-27.052024999999958,1164.3616666666667,978.9118,978.9118,-185.4498666666667,-185.4498666666667,248.57416666666666,108.8469,-173.52025000000015,90.1763249999999,139.72726666666665,422.0944166666668,158.39784166666675
2025-01-01T10:40:00,2025-01-01T10:50:00,2025-01-01T06:00:00,906.3296333333333,870.0649,1177.36755,870.0649,1177.36755,919.7312999999999,-36.26473333333331,271.03791666666666,13.401666666666642,1183.1616999999999,976.3384666666667,976.3384666666667,-206.82323333333318,-206.82323333333318,276.8320666666666,106.27356666666674,-201.02908333333323,56.607166666666785,170.55849999999987,477.86114999999984,220.22489999999982
2025-01-01T10:50:00,2025-01-01T11:00:00,2025-01-01T06:00:00,899.3687666666666,870.0649,1199.5719166666665,870.0649,1199.5719166666665,941.9356666666665,-29.303866666666636,300.20314999999994,42.56689999999992,1198.9988333333333,974.1658000000001,974.1658000000001,-224.83303333333322,-224.83303333333322,299.6300666666667,104.10090000000014,-225.40611666666643,32.23013333333358,195.52916666666658,525.0361833333332,267.39993333333314
2025-01-01T11:00:00,2025-01-01T11:10:00,2025-01-01T06:00:00,895.35,846.4498666666667,1217.1857,846.4498666666667,1217.1857,959.54945,-48.900133333333315,321.8357,64.19944999999996,1189.1966666666667,973.1764499999999,973.1764499999999,-216.02021666666678,-216.02021666666678,293.8466666666667,126.72658333333322,-244.00925000000007,13.626999999999953,167.12008333333347,537.8559166666668,280.21966666666674
2025-01-01T11:10:00,2025-01-01T11:20:00,2025-01-01T06:00:00,863.8287,846.4498666666667,1231.2808,846.4498666666667,1231.2808,969.2053083333333,-17.37883333333332,367.4521,105.37660833333325,1173.8245,973.1183833333333,973.1183833333333,-200.70611666666662,-200.70611666666662,309.9957999999999,126.66851666666662,-258.1624166666667,3.913075000000049,183.3272833333333,568.1582166666666,306.08272499999987
2025-01-01T11:20:00,2025-01-01T11:30:00,2025-01-01T06:00:00,855.2501833333334,846.4498666666667,1243.2045,846.4498666666667,1243.2045,957.5839666666668,-8.800316666666731,387.9543166666666,102.33378333333337,1178.1945833333332,970.5729666666666,970.5729666666666,-207.62161666666657,-207.62161666666657,322.94439999999975,124.12309999999991,-272.63153333333344,12.988999999999805,198.82129999999984,595.5759333333332,309.95539999999994
2025-01-01T11:30:00,2025-01-01T11:40:00,2025-01-01T06:00:00,882.4625,846.4498666666667,1253.4531833333333,846.4498666666667,1253.4531833333333,942.4337583333333,-36.01263333333327,370.9906833333333,59.97125833333337,1188.195,969.1322,969.1322,-219.06279999999992,-219.06279999999992,305.73249999999996,122.6823333333333,-284.3209833333333,26.698441666666668,183.05016666666666,590.0534833333332,279.0340583333333
2025-01-01T11:40:00,2025-01-01T11:50:00,2025-01-01T06:00:00,905.7907333333333,846.4498666666667,1261.3673166666667,846.4498666666667,1261.3673166666667,916.7234166666667,-59.34086666666656,355.5765833333335,10.932683333333443,1161.8398833333333,972.06585,972.06585,-189.77403333333336,-189.77403333333336,256.04915000000005,125.61598333333325,-289.3014666666668,55.34243333333325,130.4331666666668,545.3506166666668,200.7067166666668
2025-01-01T11:50:00,2025-01-01T12:00:00,2025-01-01T06:00:00,909.2501833333334,846.4498666666667,1265.3589833333333,846.4498666666667,1265.3589833333333,903.8446416666666,-62.80031666666673,356.10879999999986,-5.405541666666863,1108.0822833333334,952.1501666666667,952.1501666666667,-155.93211666666673,-155.93211666666673,198.83209999999997,105.70029999999997,-313.2088166666666,48.3055250000001,93.1318,512.0409166666666,150.52657499999987
2025-01-01T12:00:00,2025-01-01T12:10:00,2025-01-01T12:00:00,888.61875,888.4049666666666,1266.8405500000001,888.4049666666666,1266.8405500000001,1266.8405500000001,-0.2137833333333674,378.22180000000014,378.22180000000014,1078.5483333333334,919.9101166666666,919.9101166666666,-158.63821666666684,-158.63821666666684,189.92958333333343,31.505149999999958,-346.93043333333355,-346.93043333333355,158.42443333333347,536.860016666667,536.860016666667
