调减发生时间,被调减的交付段起点,调减电量_kWh,发生时电价_元每kWh,违约单价_元每kWh,违约费_元
2025-02-01T06:00:00,2025-02-01T22:50:00,1.6094685325749651,0.9099,0.45495,0.7322277088949805
2025-02-01T06:00:00,2025-02-01T23:00:00,1.676211594907727,0.9099,0.45495,0.7625924651032704
2025-02-01T06:00:00,2025-02-01T23:20:00,1.585628230094244,0.9099,0.45495,0.7213815632813763
2025-02-01T06:00:00,2025-02-01T23:30:00,1.5421891156317997,0.9099,0.45495,0.7016189381566873
2025-02-01T06:00:00,2025-02-01T23:40:00,1.4999400384235742,0.9099,0.45495,0.682397720480805
2025-02-01T12:00:00,2025-02-01T16:10:00,2.9877780365965805,0.4432,0.2216,0.6620916129098022
2025-02-01T12:00:00,2025-02-01T16:20:00,12.646873179652516,0.4432,0.2216,2.8025470966109975
2025-02-01T12:00:00,2025-02-01T16:30:00,12.300405476050969,0.4432,0.2216,2.7257698534928947
2025-02-01T12:00:00,2025-02-01T16:40:00,11.96342943635608,0.4432,0.2216,2.651095963096507
2025-02-01T12:00:00,2025-02-01T16:50:00,11.635685031465357,0.4432,0.2216,2.578467802972723
2025-02-01T12:00:00,2025-02-01T17:00:00,11.316919355918913,0.4432,0.2216,2.507829329271631
2025-02-01T12:00:00,2025-02-01T17:10:00,11.006886432731449,0.4432,0.2216,2.439126033493289
2025-02-01T12:00:00,2025-02-01T17:20:00,10.705347023585773,0.4432,0.2216,2.3723049004266072
2025-02-01T12:00:00,2025-02-01T17:30:00,10.412068444223678,0.4432,0.2216,2.3073143672399667
2025-02-01T12:00:00,2025-02-01T17:40:00,10.126824384893837,0.4432,0.2216,2.244104283692474
2025-02-01T12:00:00,2025-02-01T17:50:00,9.84939473571876,0.4432,0.2216,2.1826258734352773
2025-02-01T12:00:00,2025-02-01T18:00:00,9.579565416846833,0.4432,0.2216,2.1228316963732583
2025-02-01T12:00:00,2025-02-01T18:20:00,122.03338263067172,0.4432,0.2216,27.042597590956852
2025-02-01T12:00:00,2025-02-01T20:50:00,5.9739598868255825,0.4432,0.2216,1.3238295109205491
2025-02-01T12:00:00,2025-02-01T21:00:00,5.810300132040027,0.4432,0.2216,1.2875625092600698
2025-02-01T12:00:00,2025-02-01T21:10:00,5.651123921811916,0.4432,0.2216,1.2522890610735204
2025-02-01T12:00:00,2025-02-01T21:20:00,15.001850841729322,0.4432,0.2216,3.324410146527218
2025-02-01T12:00:00,2025-02-01T21:30:00,5.345734183803472,0.4432,0.2216,1.1846146951308494
2025-02-01T12:00:00,2025-02-01T21:50:00,7.092834818285951,0.4432,0.2216,1.5717721957321666
2025-02-01T12:00:00,2025-02-01T22:00:00,4.918312877901371,0.4432,0.2216,1.0898981337429439
2025-02-01T12:00:00,2025-02-01T22:10:00,4.783573124905843,0.4432,0.2216,1.0600398044791346
2025-02-01T12:00:00,2025-02-01T22:30:00,4.525066292712609,0.4432,0.2216,1.0027546904651141
2025-02-01T12:00:00,2025-02-01T22:40:00,4.401099735540583,0.4432,0.2216,0.9752837013957932
2025-02-01T12:00:00,2025-02-01T22:50:00,4.280529307022334,0.4432,0.2216,0.9485652944361492
2025-02-01T12:00:00,2025-02-01T23:00:00,4.1632619684376095,0.4432,0.2216,0.9225788522057743
2025-02-01T12:00:00,2025-02-01T23:20:00,3.9382770805830205,0.4432,0.2216,0.8727222010571973
2025-02-01T12:00:00,2025-02-01T23:30:00,3.8303859206998823,0.4432,0.2216,0.8488135200270939
2025-02-01T12:00:00,2025-02-01T23:40:00,3.7254504955560606,0.4432,0.2216,0.825559829815223
2025-02-01T18:00:00,2025-02-01T20:50:00,1.2884874207480834,1.2313,0.61565,0.7932572805835576
2025-02-01T18:00:00,2025-02-01T22:00:00,1.060801276629718,1.2313,0.61565,0.6530823059570858
2025-02-01T18:00:00,2025-02-01T22:10:00,1.0317400709807316,1.2313,0.61565,0.6351907746992874
2025-02-01T18:00:00,2025-02-01T22:30:00,0.9759842895948623,1.2313,0.61565,0.600864727889077
2025-02-01T18:00:00,2025-02-01T22:40:00,0.9492466896551832,1.2313,0.61565,0.5844037244862136
2025-02-01T18:00:00,2025-02-01T22:50:00,0.9232415802464402,1.2313,0.61565,0.5683936788787209
2025-02-01T18:00:00,2025-02-01T23:00:00,0.8979488944078184,1.2313,0.61565,0.5528222368421735
2025-02-01T18:00:00,2025-02-01T23:20:00,0.8494232592593107,1.2313,0.61565,0.5229474295629947
2025-02-01T18:00:00,2025-02-01T23:30:00,0.8261528649222782,1.2313,0.61565,0.5086210112894006
2025-02-01T18:00:00,2025-02-01T23:40:00,0.8035199752059725,1.2313,0.61565,0.494687072735557
2025-02-02T06:00:00,2025-02-02T06:00:00,128.40000915865608,0.9099,0.45495,58.41558416673058
2025-02-02T06:00:00,2025-02-02T06:10:00,42.74871334261286,0.9099,0.45495,19.44852713522172
2025-02-02T06:00:00,2025-02-02T06:20:00,41.58709687175326,0.9099,0.45495,18.920049721804148
2025-02-02T06:00:00,2025-02-02T06:30:00,40.438550170025565,0.9099,0.45495,18.39751839985313
2025-02-02T06:00:00,2025-02-02T06:40:00,39.33071494346086,0.9099,0.45495,17.89350876352752
2025-02-02T06:00:00,2025-02-02T06:50:00,38.42081141669996,0.9099,0.45495,17.479548154027647
2025-02-02T06:00:00,2025-02-02T07:00:00,37.04363421356129,0.9099,0.45495,16.85300138545971
2025-02-02T06:00:00,2025-02-02T07:40:00,32.53331136052293,0.9099,0.45495,14.801030003469908
2025-02-02T06:00:00,2025-02-02T07:50:00,31.460170001920346,0.9099,0.45495,14.312804342373662
2025-02-02T06:00:00,2025-02-02T08:00:00,27.77846676051331,0.9099,0.45495,12.637813452695532
2025-02-02T06:00:00,2025-02-02T08:10:00,26.32831945422197,0.9099,0.45495,11.978068935698285
2025-02-02T06:00:00,2025-02-02T08:20:00,24.93662027027085,0.9099,0.45495,11.344915391959724
2025-02-02T06:00:00,2025-02-02T08:30:00,23.57003238097559,0.9099,0.45495,10.723186231724846
2025-02-02T06:00:00,2025-02-02T08:40:00,22.151806086625015,0.9099,0.45495,10.077964179110051
2025-02-02T06:00:00,2025-02-02T08:50:00,20.821929627969666,0.9099,0.45495,9.4729368842448
2025-02-02T06:00:00,2025-02-02T09:00:00,9.148061677812962,0.9099,0.45495,4.161910660321007
2025-02-02T06:00:00,2025-02-02T09:30:00,296.94677444823674,0.9099,0.45495,135.09593503522532
2025-02-02T06:00:00,2025-02-02T09:40:00,42.40397774651899,0.9099,0.45495,19.291689675778816
2025-02-02T06:00:00,2025-02-02T09:50:00,42.52367408707721,0.9099,0.45495,19.346145525915777
2025-02-02T06:00:00,2025-02-02T10:20:00,37.01316978122645,0.9099,0.45495,16.839141591968975
2025-02-02T06:00:00,2025-02-02T10:30:00,36.850020584918525,0.9099,0.45495,16.764916865108685
2025-02-02T06:00:00,2025-02-02T11:00:00,48.27195185680091,0.9099,0.45495,21.961324497251574
2025-02-02T06:00:00,2025-02-02T11:10:00,48.11652215825461,0.9099,0.45495,21.890611755897936
2025-02-02T06:00:00,2025-02-02T11:20:00,47.68200525410748,0.9099,0.45495,21.6929282903562
2025-02-02T06:00:00,2025-02-02T11:30:00,47.347929881810614,0.9099,0.45495,21.54094069972974
2025-02-02T06:00:00,2025-02-02T11:40:00,47.41317657385321,0.9099,0.45495,21.570624682274516
2025-02-02T06:00:00,2025-02-02T11:50:00,47.17017706276306,0.9099,0.45495,21.460072054704057
2025-02-02T06:00:00,2025-02-02T12:20:00,54.491868609850144,0.9099,0.45495,24.791075624051324
2025-02-02T06:00:00,2025-02-02T12:30:00,0.01162876966382953,0.9099,0.45495,0.005290508758559245
2025-02-02T06:00:00,2025-02-02T12:50:00,26.94555192220048,0.9099,0.45495,12.258878847005109
2025-02-02T06:00:00,2025-02-02T13:00:00,49.46606284115762,0.9099,0.45495,22.50458528958466
2025-02-02T06:00:00,2025-02-02T13:10:00,116.2080348415011,0.9099,0.45495,52.86884545114093
2025-02-02T06:00:00,2025-02-02T13:20:00,48.4081506630896,0.9099,0.45495,22.023288144172614
2025-02-02T06:00:00,2025-02-02T13:30:00,47.26987885469157,0.9099,0.45495,21.50543138494193
2025-02-02T06:00:00,2025-02-02T13:40:00,111.96413811147909,0.9099,0.45495,50.93808463381741
2025-02-02T06:00:00,2025-02-02T15:00:00,16.593007773487443,0.9099,0.45495,7.548988886548113
2025-02-02T06:00:00,2025-02-02T15:10:00,15.899680664077096,0.9099,0.45495,7.233559718121875
2025-02-02T06:00:00,2025-02-02T16:00:00,8.301616117432332,0.9099,0.45495,3.776820252625839
2025-02-02T06:00:00,2025-02-02T16:10:00,8.07418900311609,0.9099,0.45495,3.673352286967665
2025-02-02T06:00:00,2025-02-02T16:20:00,7.852992373514326,0.9099,0.45495,3.5727188803303425
2025-02-02T06:00:00,2025-02-02T16:30:00,7.637855541240469,0.9099,0.45495,3.474842378487352
2025-02-02T06:00:00,2025-02-02T16:40:00,7.428612494978324,0.9099,0.45495,3.3796472545903886
2025-02-02T06:00:00,2025-02-02T16:50:00,7.225101771378604,0.9099,0.45495,3.2870600508886962
2025-02-02T06:00:00,2025-02-02T17:00:00,7.02716633046407,0.9099,0.45495,3.1970093220446287
2025-02-02T06:00:00,2025-02-02T17:10:00,6.834653434450729,0.9099,0.45495,3.1094255800033594
2025-02-02T06:00:00,2025-02-02T17:20:00,6.647414529885282,0.9099,0.45495,3.024241240371309
2025-02-02T06:00:00,2025-02-02T17:30:00,6.465305133014681,0.9099,0.45495,2.941390570265029
2025-02-02T06:00:00,2025-02-02T17:40:00,6.288184718293223,0.9099,0.45495,2.860809637587502
2025-02-02T06:00:00,2025-02-02T17:50:00,6.115916609946112,0.9099,0.45495,2.7824362616949836
2025-02-02T06:00:00,2025-02-02T18:00:00,5.948367876505472,0.9099,0.45495,2.7062099654161647
2025-02-02T06:00:00,2025-02-02T18:10:00,5.785409228223216,0.9099,0.45495,2.632071928380152
2025-02-02T06:00:00,2025-02-02T18:20:00,5.626914917320164,0.9099,0.45495,2.5599649416348087
2025-02-02T06:00:00,2025-02-02T18:30:00,5.472762640938413,0.9099,0.45495,2.489833363494931
2025-02-02T06:00:00,2025-02-02T18:40:00,5.322833446771824,0.9099,0.45495,2.4216230766088414
2025-02-02T06:00:00,2025-02-02T18:50:00,5.177011641273111,0.9099,0.45495,2.355281446197202
2025-02-02T06:00:00,2025-02-02T19:00:00,5.03518470038739,0.9099,0.45495,2.290757279441243
2025-02-02T06:00:00,2025-02-02T19:10:00,4.897243182704528,0.9099,0.45495,2.2280007859714255
2025-02-02T06:00:00,2025-02-02T19:20:00,4.763080645025866,0.9099,0.45495,2.166963539454518
2025-02-02T06:00:00,2025-02-02T19:30:00,4.6325935602184245,0.9099,0.45495,2.107598440221372
2025-02-02T06:00:00,2025-02-02T19:40:00,4.5056812373287585,0.9099,0.45495,2.0498596789227186
2025-02-02T06:00:00,2025-02-02T19:50:00,4.382245743885051,0.9099,0.45495,1.993702701180504
2025-02-02T06:00:00,2025-02-02T20:00:00,4.262191830326742,0.9099,0.45495,1.9390841732071513
2025-02-02T06:00:00,2025-02-02T20:10:00,4.1454268565044,0.9099,0.45495,1.885961948366677
2025-02-02T06:00:00,2025-02-02T20:20:00,4.031860720194572,0.9099,0.45495,1.8342950346525209
2025-02-02T06:00:00,2025-02-02T20:30:00,3.9214057875708477,0.9099,0.45495,1.7840435630553573
2025-02-02T06:00:00,2025-02-02T20:40:00,3.813976825581449,0.9099,0.45495,1.7351687567982803
2025-02-02T06:00:00,2025-02-02T20:50:00,3.7094909361784403,0.9099,0.45495,1.6876329014143814
2025-02-02T06:00:00,2025-02-02T21:00:00,3.607867492349669,0.9099,0.45495,1.6413993156444822
2025-02-02T06:00:00,2025-02-02T21:10:00,3.509028075901824,0.9099,0.45495,1.596432323131535
2025-02-02T06:00:00,2025-02-02T21:20:00,3.4128964169490246,0.9099,0.45495,1.5526972248909587
2025-02-02T06:00:00,2025-02-02T21:30:00,3.3193983350589633,0.9099,0.45495,1.5101602725350753
2025-02-02T06:00:00,2025-02-02T21:40:00,3.2284616820109022,0.9099,0.45495,1.46878864223086
2025-02-02T06:00:00,2025-02-02T22:00:00,3.053993898100998,0.9099,0.45495,1.3894145239410491
2025-02-02T06:00:00,2025-02-02T22:10:00,2.9703281383790454,0.9099,0.45495,1.3513507865555467
2025-02-02T06:00:00,2025-02-02T22:30:00,2.8098100282597898,0.9099,0.45495,1.2783230723567913
2025-02-02T06:00:00,2025-02-02T22:40:00,2.7328338133318084,0.9099,0.45495,1.2433027433753063
2025-02-02T06:00:00,2025-02-02T22:50:00,2.4972074009212974,0.9099,0.45495,1.1361045070491442
2025-02-02T06:00:00,2025-02-02T23:00:00,2.5851500226697226,0.9099,0.45495,1.1761140028135904
2025-02-02T06:00:00,2025-02-02T23:20:00,2.445447142489229,0.9099,0.45495,1.1125561774754749
2025-02-02T06:00:00,2025-02-02T23:30:00,2.378452839336205,0.9099,0.45495,1.0820771192560066
2025-02-02T06:00:00,2025-02-02T23:40:00,2.3132938801484215,0.9099,0.45495,1.0524330507735244
2025-02-02T12:00:00,2025-02-02T12:10:00,68.0131470842914,0.4432,0.2216,15.071713393878975
2025-02-02T12:00:00,2025-02-02T12:40:00,63.98573087870193,0.4432,0.2216,14.179237962720347
2025-02-02T12:00:00,2025-02-02T13:00:00,20.586846066643375,0.4432,0.2216,4.562045088368172
2025-02-02T12:00:00,2025-02-02T13:20:00,19.354909190183434,0.4432,0.2216,4.2890478765446485
2025-02-02T12:00:00,2025-02-02T13:30:00,41.29528420433465,0.4432,0.2216,9.151034979680558
2025-02-02T12:00:00,2025-02-02T13:40:00,60.11275701012903,0.4432,0.2216,13.320986953444592
2025-02-02T12:00:00,2025-02-02T15:00:00,0.6313329153826999,0.4432,0.2216,0.1399033740488063
2025-02-02T12:00:00,2025-02-02T15:10:00,1.1775138064431303,0.4432,0.2216,0.26093705950779766
2025-02-02T12:00:00,2025-02-02T15:40:00,17.087955524556037,0.4432,0.2216,3.7866909442416175
2025-02-02T12:00:00,2025-02-02T15:50:00,17.192600548687665,0.4432,0.2216,3.8098802815891863
2025-02-02T12:00:00,2025-02-02T16:00:00,14.090867577599283,0.4432,0.2216,3.122536255196001
2025-02-02T12:00:00,2025-02-02T16:10:00,13.704840892427,0.4432,0.2216,3.036992741761823
2025-02-02T12:00:00,2025-02-02T16:20:00,13.329389610141561,0.4432,0.2216,2.95379273760737
2025-02-02T12:00:00,2025-02-02T16:30:00,12.964224012052,0.4432,0.2216,2.872872041070723
2025-02-02T12:00:00,2025-02-02T16:40:00,12.609062316461177,0.4432,0.2216,2.794168209327797
2025-02-02T12:00:00,2025-02-02T16:50:00,12.263630461229013,0.4432,0.2216,2.717620510208349
2025-02-02T12:00:00,2025-02-02T17:00:00,11.927661892291667,0.4432,0.2216,2.643169875331833
2025-02-02T12:00:00,2025-02-02T17:10:00,11.60089735797294,0.4432,0.2216,2.570758854526803
2025-02-02T12:00:00,2025-02-02T17:20:00,11.28308470893171,0.4432,0.2216,2.500331571499267
2025-02-02T12:00:00,2025-02-02T17:30:00,10.973978703590092,0.4432,0.2216,2.431833680715564
2025-02-02T12:00:00,2025-02-02T17:40:00,10.673340818891347,0.4432,0.2216,2.3652123254663224
2025-02-02T12:00:00,2025-02-02T17:50:00,10.380939066242831,0.4432,0.2216,2.3004160970794114
2025-02-02T12:00:00,2025-02-02T18:00:00,10.096547812498216,0.4432,0.2216,2.2373949952496046
2025-02-02T12:00:00,2025-02-02T18:10:00,9.819947605855987,0.4432,0.2216,2.1761003894576865
2025-02-02T12:00:00,2025-02-02T18:20:00,9.550925006503576,0.4432,0.2216,2.116484981441192
2025-02-02T12:00:00,2025-02-02T18:30:00,9.289272421927762,0.4432,0.2216,2.058502768699192
2025-02-02T12:00:00,2025-02-02T18:40:00,9.034787946720371,0.4432,0.2216,2.002109008993234
2025-02-02T12:00:00,2025-02-02T18:50:00,8.787275206778759,0.4432,0.2216,1.9472601858221728
2025-02-02T12:00:00,2025-02-02T19:00:00,8.546543207764785,0.4432,0.2216,1.8939139748406761
2025-02-02T12:00:00,2025-02-02T19:10:00,8.312406187740407,0.4432,0.2216,1.8420292112032741
2025-02-02T12:00:00,2025-02-02T19:20:00,8.084683473805967,0.4432,0.2216,1.7915658577954021
2025-02-02T12:00:00,2025-02-02T19:30:00,7.863199342692269,0.4432,0.2216,1.7424849743406068
2025-02-02T12:00:00,2025-02-02T19:40:00,7.6477828851608365,0.4432,0.2216,1.6947486873516413
2025-02-02T12:00:00,2025-02-02T19:50:00,7.438267874121266,0.4432,0.2216,1.6483201609052724
2025-02-02T12:00:00,2025-02-02T20:00:00,7.234492636360983,0.4432,0.2216,1.6031635682175938
2025-02-02T12:00:00,2025-02-02T20:10:00,7.036299927789969,0.4432,0.2216,1.559244063998257
2025-02-02T12:00:00,2025-02-02T20:20:00,6.843536812102002,0.4432,0.2216,1.5165277575618035
2025-02-02T12:00:00,2025-02-02T20:30:00,6.656054542760899,0.4432,0.2216,1.474981686675815
2025-02-02T12:00:00,2025-02-02T20:40:00,6.4737084482197815,0.4432,0.2216,1.4345737921255035
2025-02-02T12:00:00,2025-02-02T20:50:00,6.296357820284584,0.4432,0.2216,1.3952728929750637
2025-02-02T12:00:00,2025-02-02T21:00:00,6.123865805535274,0.4432,0.2216,1.3570486625066167
2025-02-02T12:00:00,2025-02-02T21:10:00,5.9560992997232916,0.4432,0.2216,1.3198716048186814
2025-02-02T12:00:00,2025-02-02T21:20:00,5.792928845060487,0.4432,0.2216,1.283713032065404
2025-02-02T12:00:00,2025-02-02T21:30:00,5.634228530322275,0.4432,0.2216,1.2485450423194162
2025-02-02T12:00:00,2025-02-02T21:40:00,5.479875893688018,0.4432,0.2216,1.2143404980412646
2025-02-02T12:00:00,2025-02-02T21:50:00,8.469768114365365,0.4432,0.2216,1.8769006141433648
2025-02-02T12:00:00,2025-02-02T22:00:00,5.183740490068203,0.4432,0.2216,1.1487168925991138
2025-02-02T12:00:00,2025-02-02T22:10:00,5.041729208849574,0.4432,0.2216,1.1172471926810656
2025-02-02T12:00:00,2025-02-02T22:30:00,4.769271484775118,0.4432,0.2216,1.056870561026166
2025-02-02T12:00:00,2025-02-02T22:40:00,4.63861479867569,0.4432,0.2216,1.0279170393865327
2025-02-02T12:00:00,2025-02-02T22:50:00,4.511537520809725,0.4432,0.2216,0.999756714611435
2025-02-02T12:00:00,2025-02-02T23:00:00,4.387941591418212,0.4432,0.2216,0.9723678566582757
2025-02-02T12:00:00,2025-02-02T23:20:00,4.150814897411692,0.4432,0.2216,0.919820581266431
2025-02-02T12:00:00,2025-02-02T23:30:00,4.0371011529041425,0.4432,0.2216,0.8946216154835579
2025-02-02T12:00:00,2025-02-02T23:40:00,3.9265026558859972,0.4432,0.2216,0.8701129885443369
2025-02-02T18:00:00,2025-02-02T18:10:00,17.41755495309269,1.2313,0.61565,10.723117706871514
2025-02-02T18:00:00,2025-02-02T18:20:00,0.029041607210388065,1.2313,0.61565,0.017879465479075412
2025-02-02T18:00:00,2025-02-02T18:30:00,16.476301033081995,1.2313,0.61565,10.143634731016931
2025-02-02T18:00:00,2025-02-02T18:40:00,16.02492415109225,1.2313,0.61565,9.865744553619944
2025-02-02T18:00:00,2025-02-02T20:40:00,7.725349496617241,1.2313,0.61565,4.756111417592405
2025-02-02T18:00:00,2025-02-02T20:50:00,11.167794650324026,1.2313,0.61565,6.875452776471987
2025-02-02T18:00:00,2025-02-02T22:00:00,9.194355048746957,1.2313,0.61565,5.660504685761064
2025-02-02T18:00:00,2025-02-02T22:10:00,8.94247088460861,1.2313,0.61565,5.505432200109292
2025-02-02T18:00:00,2025-02-02T22:30:00,8.45921500871873,1.2313,0.61565,5.207915720117686
2025-02-02T18:00:00,2025-02-02T22:40:00,8.227470390369717,1.2313,0.61565,5.0652421458311165
2025-02-02T18:00:00,2025-02-02T22:50:00,8.002074537015687,1.2313,0.61565,4.926477188713708
2025-02-02T18:00:00,2025-02-02T23:00:00,7.782853520920071,1.2313,0.61565,4.791513770154442
2025-02-02T18:00:00,2025-02-02T23:20:00,7.362263983228786,1.2313,0.61565,4.532577821274803
2025-02-02T18:00:00,2025-02-02T23:30:00,7.160570911800733,1.2313,0.61565,4.408405481850121
2025-02-02T18:00:00,2025-02-02T23:40:00,6.964403327526497,1.2313,0.61565,4.287634908591689
2025-02-03T06:00:00,2025-02-03T06:00:00,355.01549625030714,0.9099,0.45495,161.51430001907724
2025-02-03T06:00:00,2025-02-03T06:10:00,25.357481915232142,0.9099,0.45495,11.536386397334864
2025-02-03T06:00:00,2025-02-03T06:20:00,24.682051257234434,0.9099,0.45495,11.229099219478806
2025-02-03T06:00:00,2025-02-03T06:30:00,23.98715012534592,0.9099,0.45495,10.912953949526127
2025-02-03T06:00:00,2025-02-03T06:40:00,23.33000960517336,0.9099,0.45495,10.61398786987362
2025-02-03T06:00:00,2025-02-03T06:50:00,23.06581214843527,0.9099,0.45495,10.493791236930626
2025-02-03T06:00:00,2025-02-03T07:00:00,24.488617149070365,0.9099,0.45495,11.141096371969564
2025-02-03T06:00:00,2025-02-03T07:40:00,30.60534779695263,0.9099,0.45495,13.923902980223598
2025-02-03T06:00:00,2025-02-03T07:50:00,32.23793421605774,0.9099,0.45495,14.666648171595469
2025-02-03T06:00:00,2025-02-03T08:00:00,27.082306801103073,0.9099,0.45495,12.321095479161844
2025-02-03T06:00:00,2025-02-03T08:10:00,27.80510219718201,0.9099,0.45495,12.649931244607956
2025-02-03T06:00:00,2025-02-03T08:20:00,28.535835849246496,0.9099,0.45495,12.982378519614693
2025-02-03T06:00:00,2025-02-03T08:30:00,29.319809622686535,0.9099,0.45495,13.339047387841239
2025-02-03T06:00:00,2025-02-03T08:40:00,30.211061548350813,0.9099,0.45495,13.744522451422203
2025-02-03T06:00:00,2025-02-03T09:40:00,64.4391803479578,0.9099,0.45495,29.316605099303402
2025-02-03T06:00:00,2025-02-03T11:00:00,22.409566703806945,0.9099,0.45495,10.19523237189697
2025-02-03T06:00:00,2025-02-03T11:10:00,22.19758488431762,0.9099,0.45495,10.098791243120303
2025-02-03T06:00:00,2025-02-03T11:20:00,21.98091642296049,0.9099,0.45495,10.000217926625876
2025-02-03T06:00:00,2025-02-03T11:30:00,21.850782009981458,0.9099,0.45495,9.941013275441065
2025-02-03T06:00:00,2025-02-03T11:40:00,21.73020208947719,0.9099,0.45495,9.886155440607647
2025-02-03T06:00:00,2025-02-03T11:50:00,21.532350186525036,0.9099,0.45495,9.796142717359565
2025-02-03T06:00:00,2025-02-03T12:20:00,4.539417212770786,0.9099,0.45495,2.065207860950069
2025-02-03T06:00:00,2025-02-03T12:30:00,0.011288630631383967,0.9099,0.45495,0.0051357625057481355
2025-02-03T06:00:00,2025-02-03T12:50:00,3.914617449465382,0.9099,0.45495,1.7809552086342757
2025-02-03T06:00:00,2025-02-03T13:00:00,31.428169221712096,0.9099,0.45495,14.298245587417918
2025-02-03T06:00:00,2025-02-03T13:10:00,123.61392203603339,0.9099,0.45495,56.23815383029339
2025-02-03T06:00:00,2025-02-03T13:20:00,30.639175266624648,0.9099,0.45495,13.939292787550883
2025-02-03T06:00:00,2025-02-03T13:30:00,29.918453927681185,0.9099,0.45495,13.611400614398555
2025-02-03T06:00:00,2025-02-03T13:40:00,157.06568768246507,0.9099,0.45495,71.45703461113749
2025-02-03T06:00:00,2025-02-03T13:50:00,0.28972957214681344,0.9099,0.45495,0.13181246884819278
2025-02-03T06:00:00,2025-02-03T15:00:00,15.687566723499003,0.9099,0.45495,7.137058480855872
2025-02-03T06:00:00,2025-02-03T15:10:00,14.825803564450325,0.9099,0.45495,6.744999331646675
2025-02-03T06:00:00,2025-02-03T15:20:00,13.968484520502898,0.9099,0.45495,6.354962032602794
2025-02-03T06:00:00,2025-02-03T16:00:00,4.924313835550265,0.9099,0.45495,2.240316579483593
2025-02-03T06:00:00,2025-02-03T16:10:00,4.78940968318193,0.9099,0.45495,2.178941935363619
