开始时间,日初计划_kWh,保留原计划_kWh,调整增购_kWh,调整后普通购电_kWh,紧急购电_kWh,实际外网总购电_kWh,实际电价_元每kWh,原计划执行费_元,调整增购费_元,紧急购电费_元,本时刻调减违约费_元,本段总费用_元,电费标签,段初SOC_kWh,段末SOC_kWh,弃购电_kWh
2025-01-08T07:00:00,1010.9362351190474,1010.9362351190474,0.0,1010.9362351190474,0.0,1010.9362351190474,1.0374,1048.7452503124998,0.0,0.0,0.0,1048.7452503124998,1048.75元,10799.999999991,10799.999999991,95.8862351109471
2025-01-08T07:10:00,1019.202093452381,1019.202093452381,0.0,1019.202093452381,0.0,1019.202093452381,1.005,1024.2981039196427,0.0,0.0,0.0,1024.2981039196427,1024.30元,10799.999999991,10799.999999991,121.75077677761395
2025-01-08T07:20:00,998.4279458333336,998.4279458333336,14.079837158079386,1012.507782991413,0.0,1012.507782991413,1.0359,1034.2715090887505,21.877954968081657,0.0,0.0,1056.1494640568321,1056.15元,10799.999999991,10799.999999991,101.17664964997948
2025-01-08T07:30:00,913.196845238095,913.196845238095,288.07895114672306,1201.275796384818,0.0,1201.275796384818,1.0684,975.6595094523807,461.6753271077384,0.0,0.0,1437.334836560119,1437.33元,10799.999999991,10799.999999991,264.8391297100511
2025-01-08T07:40:00,860.5673494047619,860.5673494047619,314.14387758935686,1174.7112269941188,0.0,1174.7112269941188,0.9785,842.0651513925595,461.08467633177855,0.0,0.0,1303.1498277243381,1303.15元,10799.999999991,10799.999999991,271.67707698601845
2025-01-08T07:50:00,1030.8814845238094,1030.8814845238094,123.79253530171354,1154.674019825523,0.0,1154.674019825523,1.1572,1192.9360538909523,214.87908277671437,0.0,0.0,1407.8151366676666,1407.82元,10799.999999991,10799.999999991,144.70828648408934
2025-01-08T08:00:00,523.9932738095235,523.9932738095235,228.47244259249237,752.4657164020159,0.0,752.4657164020159,1.4806,775.8244412023805,507.41444775366625,0.0,0.0,1283.2388889560468,1283.24元,10799.999999991,10293.237833041389,0.0
2025-01-08T08:10:00,478.82389345238107,478.82389345238107,252.0639854713354,730.8878789237165,0.0,730.8878789237165,1.4141,677.1048677310121,534.6655227825231,0.0,0.0,1211.7703905135352,1211.77元,10293.237833041389,9734.91827259737,0.0
2025-01-08T08:20:00,379.8461583333335,379.8461583333335,246.17631669238403,626.0224750257175,0.0,626.0224750257175,1.3432,510.20935987333354,495.9960428718154,0.0,0.0,1006.2054027451488,1006.21元,9734.91827259737,9086.587170785204,0.0
2025-01-08T08:30:00,356.6492708333335,356.6492708333335,222.32493773705505,578.9742085703886,0.0,578.9742085703886,1.419,506.08531531250026,473.21862997332164,0.0,0.0,979.3039452858219,979.30元,9086.587170785204,8385.413902541191,0.0
2025-01-08T08:40:00,302.0969809523806,302.0969809523806,1021.1010850123757,1323.1980659647563,0.0,1323.1980659647563,1.3972,422.08990178666613,2140.023653968937,0.0,0.0,2562.113555755603,2562.11元,8385.413902541191,8495.920236900472,0.0
2025-01-08T08:50:00,195.82183630952375,195.82183630952375,1033.0505376069068,1228.8723739164307,0.0,1228.8723739164307,1.3309,260.6192819443452,2062.3304407515484,0.0,0.0,2322.949722695894,2322.95元,8495.920236900472,8532.511933416261,0.0
2025-01-08T09:00:00,102.13147321428585,102.13147321428585,1001.3682143136592,1103.499687527945,0.0,1103.499687527945,1.2715,129.86016819196448,1909.8595267497267,0.0,0.0,2039.719694941691,2039.72元,8532.511933416261,8443.371002902866,0.0
2025-01-08T09:10:00,267.98219642857134,267.98219642857134,848.8071182816607,1116.789314710232,0.0,1116.789314710232,1.211,324.52643987499994,1541.8581303586366,0.0,0.0,1866.3845702336366,1866.38元,8443.371002902866,8342.221102592013,0.0
2025-01-08T09:20:00,854.6434184523814,854.6434184523814,235.47479408215895,1090.1182125345404,0.0,1090.1182125345404,1.2234,1045.5707581346435,432.11979462016996,0.0,0.0,1477.6905527548133,1477.69元,8342.221102592013,8223.864931345206,0.0
2025-01-08T09:30:00,808.4962797619042,808.4962797619042,198.08612895403462,1006.5824087159389,0.0,1006.5824087159389,1.2535,1013.4500866815471,372.4514439658236,0.0,0.0,1385.9015306473707,1385.90元,8223.864931345206,8057.08797807773,0.0
2025-01-08T09:40:00,739.0874250000006,739.0874250000006,284.51315370941586,1023.6005787094165,0.0,1023.6005787094165,1.1906,879.9574882050008,508.11204120964584,0.0,0.0,1388.0695294146467,1388.07元,8057.08797807773,7915.900954432638,0.0
2025-01-08T09:50:00,658.0086988095236,658.0086988095236,326.35125486922254,984.3599536787461,0.0,984.3599536787461,1.2894,848.4364162449998,631.1959620425633,0.0,0.0,1479.6323782875631,1479.63元,7915.900954432638,7707.851754827541,0.0
2025-01-08T10:00:00,0.0,0.0,112.75692629163541,112.75692629163541,0.0,112.75692629163541,1.472,0.0,248.967293251931,0.0,0.0,248.96729325193098,248.97元,7707.851754827541,6874.51842150532,0.0
2025-01-08T10:10:00,0.0,0.0,86.54910113180449,86.54910113180449,0.0,86.54910113180449,1.3946,0.0,181.0520646576218,0.0,0.0,181.05206465762183,181.05元,6874.51842150532,6041.185088183098,0.0
2025-01-08T10:20:00,0.0,0.0,135.4874752260007,135.4874752260007,0.0,135.4874752260007,1.3408,0.0,272.4924101745326,0.0,0.0,272.4924101745326,272.49元,6041.185088183098,5207.851754860876,0.0
2025-01-08T10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1.4258,0.0,0.0,0.0,0.0,0.0,0.00元,5207.851754860876,4374.518421538654,0.0
2025-01-08T10:40:00,0.0,0.0,27.573572624732037,27.573572624732037,0.0,27.573572624732037,1.4283,0.0,59.07500066985715,0.0,0.0,59.07500066985715,59.08元,4374.518421538654,3541.185088216432,0.0
2025-01-08T10:50:00,520.1971238095242,520.1971238095242,312.7872783659551,832.9844021754793,0.0,832.9844021754793,1.1201,582.6727983790481,525.5295457465595,0.0,0.0,1108.2023441256076,1108.20元,3541.185088216432,3168.422386941039,0.0
2025-01-08T11:00:00,1358.5209523809517,1358.5209523809517,299.3482815022521,1657.8692338832038,0.0,1657.8692338832038,0.7153,971.7500372380948,321.18573863784144,0.0,0.0,1292.9357758759363,1292.94元,3168.422386941039,3614.9671974269227,0.0
2025-01-08T11:10:00,1391.412567857143,1391.412567857143,277.29571162571915,1668.708279482862,0.0,1668.708279482862,0.6806,946.9953936835715,283.0911919986967,0.0,0.0,1230.0865856822682,1230.09元,3614.9671974269227,4073.1526864514985,0.0
2025-01-08T11:20:00,1401.0602642857145,1401.0602642857145,287.64450536344475,1688.7047696491593,0.0,1688.7047696491593,0.7408,1037.9054437828574,319.6305743598598,0.0,0.0,1357.5360181427172,1357.54元,4073.1526864514985,4543.937709125742,0.0
2025-01-08T11:30:00,1347.6658779761901,1347.6658779761901,319.8989721402197,1667.5648501164098,0.0,1667.5648501164098,0.7167,965.8721347455355,343.9073899993432,0.0,0.0,1309.7795247448787,1309.78元,4543.937709125742,5007.143574221511,0.0
2025-01-08T11:40:00,1236.2776386904764,1236.2776386904764,335.3964241611086,1571.674062851585,0.0,1571.674062851585,0.6974,862.1800252227382,350.8581993149357,0.0,0.0,1213.0382245376738,1213.04元,5007.143574221511,5401.003865778937,0.0
2025-01-08T11:50:00,1133.3670005952376,1133.3670005952376,337.3096955348701,1470.6766961301078,0.0,1470.6766961301078,0.7011,794.6036041173211,354.73174130924616,0.0,0.0,1149.335345426567,1149.34元,5401.003865778937,5743.747832286034,0.0
2025-01-08T12:00:00,1109.4181994047617,1109.4181994047617,302.34322505082264,1411.7614244555843,0.0,1411.7614244555843,0.698,774.3739031845237,316.5533566282113,0.0,216.6412822637111,1307.5685420764462,1307.57元,5743.747832286034,6493.747832276034,0.0
2025-01-08T12:10:00,1172.154611904762,1172.154611904762,361.1360666202372,1533.2906785249993,0.0,1533.2906785249993,0.6603,773.9736902407144,357.68721718401395,0.0,0.0,1131.6609074247283,1131.66元,6493.747832276034,6882.857472938534,0.0
2025-01-08T12:20:00,1134.2734863095238,1134.2734863095238,365.9429351107824,1500.2164214203062,0.0,1500.2164214203062,0.6694,759.2826717355953,367.4433011447366,0.0,0.0,1126.725972880332,1126.73元,6882.857472938534,7259.497517207809,0.0
2025-01-08T12:30:00,1031.3919196428574,1031.3919196428574,330.2577470423457,1361.649666685203,0.0,1361.649666685203,0.6821,703.512428388393,337.903213886376,0.0,0.0,1041.4156422747692,1041.42元,7259.497517207809,7557.101657214493,0.0
2025-01-08T12:40:00,1083.0698666666667,1083.0698666666667,351.09725624916655,1434.1671229158333,0.0,1434.1671229158333,0.6078,658.28986496,320.0953685223651,0.0,0.0,978.3852334823652,978.39元,7557.101657214493,7876.471042829742,0.0
2025-01-08T12:50:00,1164.3766327380952,1164.3766327380952,330.5627153538537,1494.939348091949,0.0,1494.939348091949,0.7553,879.4536707070832,374.51102836014854,0.0,0.0,1253.9646990672318,1253.96元,7876.471042829742,8234.011896103497,0.0
2025-01-08T13:00:00,363.48855654761894,363.48855654761894,331.64286521538236,695.1314217630013,0.0,695.1314217630013,1.0477,380.8269606949404,521.1933448292342,0.0,0.0,902.0203055241745,902.02元,8234.011896103497,7777.780540666091,0.0
2025-01-08T13:10:00,391.15064047619046,391.15064047619046,358.3794205078144,749.5300609840049,0.0,749.5300609840049,1.0769,421.23012472880947,578.9081969172979,0.0,0.0,1000.1383216461076,1000.14元,7777.780540666091,7361.880488066837,0.0
2025-01-08T13:20:00,407.3203380952383,407.3203380952383,386.8353534779793,794.1556915732176,0.0,794.1556915732176,1.0482,426.9531783914288,608.2212262734269,0.0,0.0,1035.1744046648557,1035.17元,7361.880488066837,6988.52068241856,0.0
2025-01-08T13:30:00,416.73508928571414,416.73508928571414,341.9159828412427,758.6510721269568,0.0,758.6510721269568,1.0714,446.4899746607141,549.4931760241611,0.0,0.0,995.9831506848752,995.98元,6988.52068241856,6570.945577385549,0.0
2025-01-08T13:40:00,449.4496023809521,449.4496023809521,234.22934946371117,683.6789518446633,0.0,683.6789518446633,1.0595,476.1918537226188,372.248993635203,0.0,0.0,848.4408473578218,848.44元,6570.945577385549,6123.4486350018415,0.0
2025-01-08T13:50:00,531.1608261904765,531.1608261904765,189.03560085903166,720.1964270495082,0.0,720.1964270495082,1.1439,607.5948690792861,324.35673573396946,0.0,0.0,931.9516048132555,931.95元,6123.4486350018415,5717.758553956851,0.0
2025-01-08T14:00:00,0.0,0.0,103.74182392741807,103.74182392741807,0.0,103.74182392741807,1.3056,0.0,203.16798797945555,0.0,0.0,203.16798797945555,203.17元,5717.758553956851,4884.425220634628,0.0
2025-01-08T14:10:00,0.0,0.0,137.80068378288172,137.80068378288172,0.0,137.80068378288172,1.3705,0.0,283.2837556866591,0.0,0.0,283.2837556866591,283.28元,4884.425220634628,4051.091887312406,0.0
2025-01-08T14:20:00,0.0,0.0,125.2576630280713,125.2576630280713,0.0,125.2576630280713,1.3738,0.0,258.1184662019465,0.0,0.0,258.11846620194655,258.12元,4051.091887312406,3700.0000000111118,0.0
2025-01-08T14:30:00,0.0,0.0,119.036647616702,119.036647616702,0.0,119.036647616702,1.4072,0.0,251.2625557893346,0.0,0.0,251.26255578933458,251.26元,3700.0000000111118,2866.6666666888896,0.0
2025-01-08T14:40:00,0.0,0.0,117.93437879408054,117.93437879408054,0.0,117.93437879408054,1.4793,0.0,261.69048982512504,0.0,0.0,261.69048982512504,261.69元,2866.6666666888896,2033.3333333666674,0.0
2025-01-08T14:50:00,0.0,0.0,87.90866212916126,87.90866212916126,0.0,87.90866212916126,1.282,0.0,169.0483572743771,0.0,0.0,169.0483572743771,169.05元,2033.3333333666674,1200.0000000444452,0.0
2025-01-08T15:00:00,1527.5484077380952,1527.5484077380952,147.6435146460558,1675.191922384151,0.0,1675.191922384151,0.9283,1418.0231869032739,205.5862119689004,0.0,0.0,1623.609398872174,1623.61元,1200.0000000444452,1785.2784801801813,0.0
2025-01-08T15:10:00,1633.6200880952379,1633.6200880952379,173.50857074879605,1807.128658844034,0.0,1807.128658844034,0.8696,1420.596028607619,226.32457968472957,0.0,0.0,1646.9206082923486,1646.92元,1785.2784801801813,2443.566253129812,0.0
2025-01-08T15:20:00,1698.890843452381,1698.890843452381,209.96151639955542,1908.8523598519364,0.0,1908.8523598519364,0.9181,1559.751683373631,289.14850230964777,0.0,0.0,1848.9001856832788,1848.90元,2443.566253129812,3193.5662531208122,12.100776528602971
2025-01-08T15:30:00,1694.1248214285715,1694.1248214285715,214.45437285376693,1908.5791942823384,0.0,1908.5791942823384,0.9332,1580.957283357143,300.19323112070293,0.0,0.0,1881.150514477846,1881.15元,3193.5662531208122,3943.5662531118123,27.912527625671935
2025-01-08T15:40:00,1746.225774404762,1746.225774404762,142.7860708471478,1889.0118452519098,0.0,1889.0118452519098,0.9714,1696.2837172567858,208.0535838313791,0.0,0.0,1904.3373010881648,1904.34元,3943.5662531118123,4693.566253102812,16.922795261909748
2025-01-08T15:50:00,1805.6730910714289,1805.6730910714289,80.03610134814608,1885.709192419575,0.0,1885.709192419575,1.0262,1852.9817260575003,123.19957080520125,0.0,0.0,1976.1812968627016,1976.18元,4693.566253102812,5441.025606270429,0.0
2025-01-08T16:00:00,1383.1314688051157,1383.1314688051157,511.11587803412795,1894.2473468392436,0.0,1894.2473468392436,1.045,1445.3723849013459,801.1741388184955,0.0,0.0,2246.5465237198414,2246.55元,5441.025606270429,6186.019968415749,0.0
2025-01-08T16:10:00,1074.2035702380952,1074.2035702380952,705.7844400968122,1779.9880103349074,0.0,1779.9880103349074,0.9922,1065.824782390238,1050.4189821960856,0.0,0.0,2116.243764586324,2116.24元,6186.019968415749,6854.347497708166,0.0
2025-01-08T16:20:00,1116.3162386904762,1116.3162386904762,210.20801979108296,1326.5242584815592,0.0,1326.5242584815592,1.0047,1121.5629250123213,316.7939962261516,0.0,0.0,1438.3569212384728,1438.36元,6854.347497708166,7146.486695332569,0.0
2025-01-08T16:30:00,1142.8732440476185,1142.8732440476185,178.5167301203644,1321.389974167983,0.0,1321.389974167983,1.0916,1247.5604332023802,292.3032938990847,0.0,0.0,1539.863727101465,1539.86元,7146.486695332569,7407.816672074754,0.0
2025-01-08T16:40:00,1195.1598773809524,1195.1598773809524,137.18454563197656,1332.344423012929,0.0,1332.344423012929,1.1244,1343.837766127143,231.37545466289168,0.0,0.0,1575.2132207900347,1575.21元,7407.816672074754,7679.12260777639,0.0
2025-01-08T16:50:00,1273.6237940476196,1273.6237940476196,125.46330213347142,1399.087096181091,0.0,1399.087096181091,1.1097,1413.3403242546433,208.8399395662698,0.0,0.0,1622.180263820913,1622.18元,7679.12260777639,8001.099419330372,0.0
2025-01-08T17:00:00,1339.8306845238099,1339.8306845238099,121.8815044822802,1461.71218900609,0.0,1461.71218900609,1.0962,1468.7223963750005,200.40975782021334,0.0,0.0,1669.1321541952136,1669.13元,8001.099419330372,8392.995889426853,0.0
2025-01-08T17:10:00,1344.2266624999993,1344.2266624999993,56.81155955374061,1401.03822205374,0.0,1401.03822205374,1.1231,1509.7009646537492,95.70759380220912,0.0,0.0,1605.4085584559582,1605.41元,8392.995889426853,8676.42165926622,0.0
2025-01-08T17:20:00,1317.3026571428577,1317.3026571428577,0.0,1317.3026571428577,0.0,1317.3026571428577,1.1635,1532.681641585715,0.0,0.0,0.0,1532.681641585715,1532.68元,8676.42165926622,8882.812125693792,0.0
2025-01-08T17:30:00,1328.8404166666662,1328.8404166666662,0.0,1328.8404166666662,0.0,1328.8404166666662,1.1684,1552.617142833333,0.0,0.0,0.0,1552.617142833333,1552.62元,8882.812125693792,9143.530500684792,0.0
2025-01-08T17:40:00,1393.6478708333334,1393.6478708333334,0.0,1393.6478708333334,0.0,1393.6478708333334,1.1229,1564.9271941587501,0.0,0.0,0.0,1564.9271941587501,1564.93元,9143.530500684792,9452.027644425792,0.0
2025-01-08T17:50:00,1194.301720238095,1194.301720238095,0.0,1194.301720238095,0.0,1194.301720238095,1.1617,1387.4203084005949,0.0,0.0,0.0,1387.4203084005949,1387.42元,9452.027644425792,9697.966297631077,0.0
2025-01-08T18:00:00,865.0123333333333,865.0123333333333,0.0,865.0123333333333,0.0,865.0123333333333,1.2693,1097.9601547000002,0.0,0.0,21.80045389232068,1119.760608592321,1119.76元,9697.966297631077,9842.005897622077,0.0
2025-01-08T18:10:00,860.2984875000001,860.2984875000001,0.0,860.2984875000001,0.0,860.2984875000001,1.3008,1119.07627254,0.0,0.0,0.0,1119.07627254,1119.08元,9842.005897622077,9996.611846363077,0.0
2025-01-08T18:20:00,920.538894642857,920.538894642857,0.0,920.538894642857,0.0,920.538894642857,1.3353,1229.195586016607,0.0,0.0,0.0,1229.195586016607,1229.20元,9996.611846363077,10167.928041532648,0.0
2025-01-08T18:30:00,876.7629166666666,876.7629166666666,0.0,876.7629166666666,0.0,876.7629166666666,1.3481,1181.9640879583333,0.0,0.0,0.0,1181.9640879583333,1181.96元,10167.928041532648,10299.893166523649,0.0
2025-01-08T18:40:00,868.9545291666667,868.9545291666667,0.0,868.9545291666667,0.0,868.9545291666667,1.2466,1083.2387160591666,0.0,0.0,0.0,1083.2387160591666,1083.24元,10299.893166523649,10426.001822764649,0.0
2025-01-08T18:50:00,893.4127934523812,893.4127934523812,0.0,893.4127934523812,0.0,893.4127934523812,1.2976,1159.2924407838098,0.0,0.0,0.0,1159.2924407838098,1159.29元,10426.001822764649,10581.742001862793,0.0
2025-01-08T19:00:00,165.43916666666667,165.43916666666667,0.0,165.43916666666667,0.0,165.43916666666667,1.4762,244.22129783333332,0.0,0.0,0.0,244.22129783333332,244.22元,10581.742001862793,9977.385520392423,0.0
2025-01-08T19:10:00,162.24219166666694,162.24219166666694,0.0,162.24219166666694,0.0,162.24219166666694,1.4874,241.3190358850004,0.0,0.0,0.0,241.3190358850004,241.32元,9977.385520392423,9362.372103736869,0.0
2025-01-08T19:20:00,130.05560416666674,130.05560416666674,0.0,130.05560416666674,0.0,130.05560416666674,1.4842,193.02852770416678,0.0,0.0,0.0,193.02852770416678,193.03元,9362.372103736869,8700.323386155387,0.0
2025-01-08T19:30:00,108.45666666666659,108.45666666666659,0.0,108.45666666666659,0.0,108.45666666666659,1.5203,164.88667033333323,0.0,0.0,0.0,164.88667033333323,164.89元,8700.323386155387,8014.899312092424,0.0
