window,date,plan_kwh,add_kwh,emergency_kwh,total_kwh,plan_cost_yuan,add_cost_yuan,emergency_cost_yuan,reduce_cost_yuan,total_cost_yuan,soc_start_kwh,soc_end_kwh
natural_day,2025-01-20,92244.693977,0.000000,2967.719587,95212.413564,69636.651605,0.000000,19397.027759,0.000000,89033.679363,,
natural_day,2025-01-21,91561.088993,0.000000,1210.180201,92771.269194,67737.960201,0.000000,7921.605730,0.000000,75659.565930,,
natural_day,2025-01-22,95685.951260,0.000000,1873.952002,97559.903263,71610.052615,0.000000,12817.443570,0.000000,84427.496185,,
natural_day,2025-01-23,92791.673512,0.000000,3547.245785,96338.919297,70238.049751,0.000000,23527.619138,0.000000,93765.668889,,
natural_day,2025-01-24,44644.505887,0.000000,768.270918,45412.776806,20755.134109,0.000000,4658.296050,0.000000,25413.430159,,
natural_day,2025-01-25,44880.394457,0.000000,194.576601,45074.971058,20525.082477,0.000000,1163.957230,0.000000,21689.039707,,
natural_day,2025-01-26,95375.237444,0.000000,1008.408594,96383.646038,72259.732331,0.000000,6601.390909,0.000000,78861.123240,,
natural_day,2025-01-27,88405.101941,0.000000,1605.734289,90010.836230,65088.848328,0.000000,10700.350460,0.000000,75789.198788,,
natural_day,2025-01-28,92638.448960,0.000000,1897.088302,94535.537262,67987.384893,0.000000,12692.294853,0.000000,80679.679746,,
natural_day,2025-01-29,87696.880699,0.000000,1293.014215,88989.894914,63069.549547,0.000000,8007.295662,0.000000,71076.845209,,
natural_day,2025-01-30,86958.308826,0.000000,3045.559139,90003.867965,63840.149985,0.000000,20253.026736,0.000000,84093.176721,,
natural_day,2025-01-31,43611.484538,0.000000,324.919181,43936.403719,19591.948514,0.000000,1919.947439,0.000000,21511.895953,,
natural_day,2025-02-01,44334.476177,0.000000,58.907249,44393.383426,19561.383417,0.000000,290.530553,0.000000,19851.913969,,
natural_day,2025-02-02,88661.720024,0.000000,1002.009447,89663.729471,62380.726115,0.000000,5434.916883,0.000000,67815.642997,,
natural_day,2025-02-03,86234.460627,0.000000,534.328535,86768.789162,62553.028488,0.000000,2875.304128,0.000000,65428.332616,,
natural_day,2025-02-04,90801.519681,0.000000,0.000000,90801.519681,65519.518330,0.000000,0.000000,0.000000,65519.518330,,
natural_day,2025-02-05,86611.029587,0.000000,1040.945995,87651.975583,61426.550185,0.000000,5590.018341,0.000000,67016.568526,,
natural_day,2025-02-06,91809.818121,0.000000,0.000000,91809.818121,65983.303610,0.000000,0.000000,0.000000,65983.303610,,
natural_day,2025-02-07,42331.865251,0.000000,0.000000,42331.865251,18352.379292,0.000000,0.000000,0.000000,18352.379292,,
natural_day,2025-02-08,39778.932890,0.000000,0.000000,39778.932890,16680.729150,0.000000,0.000000,0.000000,16680.729150,,
natural_day,2025-02-09,85705.432514,0.000000,143.889088,85849.321602,60147.829784,0.000000,925.805072,0.000000,61073.634856,,
natural_day,2025-02-10,83807.380739,0.000000,0.000000,83807.380739,57058.799732,0.000000,0.000000,0.000000,57058.799732,,
natural_day,2025-02-11,84743.734413,0.000000,809.229229,85552.963642,58153.383368,0.000000,4319.685132,0.000000,62473.068500,,
natural_day,2025-02-12,84005.940615,0.000000,0.000000,84005.940615,57526.603643,0.000000,0.000000,0.000000,57526.603643,,
natural_day,2025-02-13,80240.817638,0.000000,50.550627,80291.368265,53749.975341,0.000000,334.089096,0.000000,54084.064438,,
natural_day,2025-02-14,38596.023504,0.000000,178.421470,38774.444974,16178.459912,0.000000,895.854202,0.000000,17074.314114,,
natural_day,2025-02-15,39747.748236,0.000000,255.841692,40003.589928,16993.789411,0.000000,1117.870640,0.000000,18111.660052,,
natural_day,2025-02-16,82677.707371,0.000000,882.695113,83560.402484,56481.300565,0.000000,4814.561851,0.000000,61295.862417,,
natural_day,2025-02-17,82688.840026,0.000000,2.457117,82691.297143,55587.099881,0.000000,15.949144,0.000000,55603.049026,,
natural_day,2025-02-18,75652.176899,0.000000,1837.957816,77490.134715,50212.327104,0.000000,11824.597908,0.000000,62036.925013,,
natural_day,2025-02-19,75932.977189,0.000000,2548.790060,78481.767249,50389.701619,0.000000,15150.758511,0.000000,65540.460129,,
natural_day,2025-02-20,76310.736687,0.000000,580.942667,76891.679355,51508.423518,0.000000,3015.752898,0.000000,54524.176416,,
natural_day,2025-02-21,37027.150144,0.000000,0.000000,37027.150144,15819.878832,0.000000,0.000000,0.000000,15819.878832,,
natural_day,2025-02-22,39186.263328,0.000000,0.000000,39186.263328,16580.633674,0.000000,0.000000,0.000000,16580.633674,,
natural_day,2025-02-23,75761.310502,0.000000,1905.322204,77666.632707,50120.246639,0.000000,10464.940721,0.000000,60585.187360,,
natural_day,2025-02-24,74149.115578,0.000000,797.907304,74947.022882,49182.330989,0.000000,5231.468043,0.000000,54413.799032,,
natural_day,2025-02-25,74530.106411,0.000000,87.117355,74617.223766,48661.491014,0.000000,448.539500,0.000000,49110.030515,,
natural_day,2025-02-26,71742.823034,0.000000,3134.317574,74877.140608,46584.242759,0.000000,19168.038965,0.000000,65752.281724,,
natural_day,2025-02-27,68154.161532,0.000000,2920.601019,71074.762551,44401.083829,0.000000,17434.460073,0.000000,61835.543901,,
natural_day,2025-02-28,35762.158911,0.000000,0.000000,35762.158911,14654.206771,0.000000,0.000000,0.000000,14654.206771,,
result_row,2025-02-01,44469.574477,0.000000,58.907249,44528.481726,19657.260583,0.000000,290.530553,0.000000,19947.791136,,
result_row,2025-02-02,88680.925957,0.000000,1002.009447,89682.935404,62410.201434,0.000000,5434.916883,0.000000,67845.118317,,
result_row,2025-02-03,87035.855735,0.000000,534.328535,87570.184270,62859.921671,0.000000,2875.304128,0.000000,65735.225799,,
result_row,2025-02-04,90812.767548,0.000000,0.000000,90812.767548,65583.020804,0.000000,0.000000,0.000000,65583.020804,,
result_row,2025-02-05,86621.314471,0.000000,1040.945995,87662.260466,61485.719579,0.000000,5590.018341,0.000000,67075.737920,,
result_row,2025-02-06,91231.429042,0.000000,0.000000,91231.429042,65563.148185,0.000000,0.000000,0.000000,65563.148185,,
result_row,2025-02-07,42660.844216,0.000000,0.000000,42660.844216,18474.051366,0.000000,0.000000,0.000000,18474.051366,,
result_row,2025-02-08,39189.386086,0.000000,0.000000,39189.386086,16496.650059,0.000000,0.000000,0.000000,16496.650059,,
result_row,2025-02-09,85991.125382,0.000000,143.889088,86135.014470,60314.911707,0.000000,925.805072,0.000000,61240.716779,,
result_row,2025-02-10,83547.365821,0.000000,0.000000,83547.365821,56973.740936,0.000000,0.000000,0.000000,56973.740936,,
result_row,2025-02-11,84719.561305,0.000000,809.229229,85528.790533,58071.557471,0.000000,4319.685132,0.000000,62391.242603,,
result_row,2025-02-12,84000.311882,0.000000,0.000000,84000.311882,57565.735880,0.000000,0.000000,0.000000,57565.735880,,
result_row,2025-02-13,80085.648163,0.000000,50.550627,80136.198790,53629.140836,0.000000,334.089096,0.000000,53963.229932,,
result_row,2025-02-14,38587.747162,0.000000,178.421470,38766.168632,16182.502035,0.000000,895.854202,0.000000,17078.356236,,
result_row,2025-02-15,39905.863128,0.000000,255.841692,40161.704820,17119.120632,0.000000,1117.870640,0.000000,18236.991273,,
result_row,2025-02-16,82706.055879,0.000000,882.695113,83588.750992,56482.591310,0.000000,4814.561851,0.000000,61297.153162,,
result_row,2025-02-17,82694.601201,0.000000,2.457117,82697.058318,55624.740746,0.000000,15.949144,0.000000,55640.689891,,
result_row,2025-02-18,75600.421816,0.000000,1837.957816,77438.379632,50130.854455,0.000000,11824.597908,0.000000,61955.452364,,
result_row,2025-02-19,75952.564947,0.000000,2548.790060,78501.355007,50425.639330,0.000000,15150.758511,0.000000,65576.397841,,
result_row,2025-02-20,76163.744396,0.000000,580.942667,76744.687063,51389.326855,0.000000,3015.752898,0.000000,54405.079753,,
result_row,2025-02-21,37039.577278,0.000000,0.000000,37039.577278,15826.513860,0.000000,0.000000,0.000000,15826.513860,,
result_row,2025-02-22,39298.039544,0.000000,0.000000,39298.039544,16663.311747,0.000000,0.000000,0.000000,16663.311747,,
result_row,2025-02-23,75789.780627,0.000000,1905.322204,77695.102832,50136.951611,0.000000,10464.940721,0.000000,60601.892332,,
result_row,2025-02-24,74377.644382,0.000000,797.907304,75175.551686,49324.389508,0.000000,5231.468043,0.000000,54555.857551,,
result_row,2025-02-25,74606.622832,0.000000,87.117355,74693.740187,48611.026134,0.000000,448.539500,0.000000,49059.565634,,
result_row,2025-02-26,71413.106835,0.000000,3134.317574,74547.424408,46491.272311,0.000000,19168.038965,0.000000,65659.311276,,
result_row,2025-02-27,68846.907489,0.000000,2920.601019,71767.508507,44568.501739,0.000000,17434.460073,0.000000,62002.961812,,
result_row,2025-02-28,35782.022404,0.000000,0.000000,35782.022404,14648.029666,0.000000,0.000000,0.000000,14648.029666,,
