开始时间,结束时间,归属日期,日内时段,日初计划购电_kWh,保留原计划执行_kWh,调整增购执行_kWh,调整后普通购电_kWh,相对日初净调整_kWh,紧急购电_kWh,实际外网总购电_kWh,普通电价_元每kWh,原计划执行费_元,调整增购单价_元每kWh,调整增购费_元,紧急单价_元每kWh,紧急购电费_元,本时刻调减总量_kWh,本时刻违约费_元,本段总费用_元,费用标签,弃购电_kWh,购电利用量_kWh
2025-02-01T01:50:00,2025-02-01T02:00:00,2025-02-01,11,494.00180334468456,494.00180334468456,0.0,494.00180334468456,0.0,0.0,494.00180334468456,0.4333,214.05098138925183,0.64995,0.0,2.1665,0.0,0.0,0.0,214.05098138925183,214.05元,0.0,494.00180334468456
2025-02-01T02:00:00,2025-02-01T02:10:00,2025-02-01,12,486.73893368586994,486.73893368586994,0.0,486.73893368586994,0.0,0.0,486.73893368586994,0.4311,209.83315431197852,0.64665,0.0,2.1555,0.0,0.0,0.0,209.83315431197852,209.83元,0.0,486.73893368586994
2025-02-01T02:10:00,2025-02-01T02:20:00,2025-02-01,13,490.0645575806002,490.0645575806002,0.0,490.0645575806002,0.0,0.0,490.0645575806002,0.4293,210.38471456935167,0.64395,0.0,2.1465,0.0,0.0,0.0,210.38471456935167,210.38元,0.0,490.0645575806002
2025-02-01T02:20:00,2025-02-01T02:30:00,2025-02-01,14,498.11994281851764,498.11994281851764,0.0,498.11994281851764,0.0,0.0,498.11994281851764,0.4324,215.38706327472704,0.6486000000000001,0.0,2.162,0.0,0.0,0.0,215.38706327472704,215.39元,0.0,498.11994281851764
2025-02-01T02:30:00,2025-02-01T02:40:00,2025-02-01,15,499.4546001040474,499.4546001040474,0.0,499.4546001040474,0.0,0.0,499.4546001040474,0.4367,218.1118238654375,0.6550499999999999,0.0,2.1835,0.0,0.0,0.0,218.1118238654375,218.11元,0.0,499.4546001040474
2025-02-01T02:40:00,2025-02-01T02:50:00,2025-02-01,16,492.7778907048412,492.7778907048412,0.0,492.7778907048412,0.0,0.0,492.7778907048412,0.4348,214.25982687846496,0.6522,0.0,2.174,0.0,0.0,0.0,214.25982687846496,214.26元,0.0,492.7778907048412
2025-02-01T02:50:00,2025-02-01T03:00:00,2025-02-01,17,495.9155132628215,495.9155132628215,0.0,495.9155132628215,0.0,0.0,495.9155132628215,0.4335,214.9793749994331,0.65025,0.0,2.1675,0.0,0.0,0.0,214.9793749994331,214.98元,0.0,495.9155132628215
2025-02-01T03:00:00,2025-02-01T03:10:00,2025-02-01,18,508.55270310127014,508.55270310127014,0.0,508.55270310127014,0.0,0.0,508.55270310127014,0.4357,221.57641274122338,0.65355,0.0,2.1784999999999997,0.0,0.0,0.0,221.57641274122338,221.58元,0.0,508.55270310127014
2025-02-01T03:10:00,2025-02-01T03:20:00,2025-02-01,19,512.8085973614035,512.8085973614035,0.0,512.8085973614035,0.0,0.0,512.8085973614035,0.4374,224.30248048587788,0.6561,0.0,2.1870000000000003,0.0,0.0,0.0,224.30248048587788,224.30元,0.0,512.8085973614035
2025-02-01T03:20:00,2025-02-01T03:30:00,2025-02-01,20,511.69235763520555,511.69235763520555,0.0,511.69235763520555,0.0,0.0,511.69235763520555,0.4371,223.66072952234833,0.65565,0.0,2.1854999999999998,0.0,0.0,0.0,223.66072952234833,223.66元,0.0,511.69235763520555
2025-02-01T03:30:00,2025-02-01T03:40:00,2025-02-01,21,506.9093584279571,506.9093584279571,0.0,506.9093584279571,0.0,0.0,506.9093584279571,0.4356,220.8097165312181,0.6534,0.0,2.178,0.0,0.0,0.0,220.8097165312181,220.81元,0.0,506.9093584279571
2025-02-01T03:40:00,2025-02-01T03:50:00,2025-02-01,22,499.02232561722235,499.02232561722235,0.0,499.02232561722235,0.0,0.0,499.02232561722235,0.4353,217.2244183411769,0.65295,0.0,2.1765,0.0,0.0,0.0,217.2244183411769,217.22元,0.0,499.02232561722235
2025-02-01T03:50:00,2025-02-01T04:00:00,2025-02-01,23,509.47473657506293,509.47473657506293,0.0,509.47473657506293,0.0,0.0,509.47473657506293,0.436,222.13098514672743,0.654,0.0,2.18,0.0,0.0,0.0,222.13098514672743,222.13元,0.0,509.47473657506293
2025-02-01T04:00:00,2025-02-01T04:10:00,2025-02-01,24,527.2687994535693,527.2687994535693,0.0,527.2687994535693,0.0,0.0,527.2687994535693,0.4378,230.83828040077265,0.6567000000000001,0.0,2.189,0.0,0.0,0.0,230.83828040077265,230.84元,0.0,527.2687994535693
2025-02-01T04:10:00,2025-02-01T04:20:00,2025-02-01,25,519.4628758004685,519.4628758004685,0.0,519.4628758004685,0.0,0.0,519.4628758004685,0.4401,228.61561163978618,0.66015,0.0,2.2005,0.0,0.0,0.0,228.61561163978618,228.62元,0.0,519.4628758004685
2025-02-01T04:20:00,2025-02-01T04:30:00,2025-02-01,26,514.8992048382323,514.8992048382323,0.0,514.8992048382323,0.0,0.0,514.8992048382323,0.4389,225.98926100350016,0.65835,0.0,2.1945,0.0,0.0,0.0,225.98926100350016,225.99元,0.0,514.8992048382323
2025-02-01T04:30:00,2025-02-01T04:40:00,2025-02-01,27,526.7736577401041,526.7736577401041,0.0,526.7736577401041,0.0,0.0,526.7736577401041,0.4364,229.88402423778143,0.6546000000000001,0.0,2.182,0.0,0.0,0.0,229.88402423778143,229.88元,0.0,526.7736577401041
2025-02-01T04:40:00,2025-02-01T04:50:00,2025-02-01,28,539.394455236465,539.394455236465,0.0,539.394455236465,0.0,0.0,539.394455236465,0.4393,236.95598418537907,0.65895,0.0,2.1965000000000003,0.0,0.0,0.0,236.95598418537907,236.96元,0.0,539.394455236465
2025-02-01T04:50:00,2025-02-01T05:00:00,2025-02-01,29,547.4541268662202,547.4541268662202,0.0,547.4541268662202,0.0,0.0,547.4541268662202,0.4422,242.08421490024259,0.6633,0.0,2.211,0.0,0.0,0.0,242.08421490024259,242.08元,0.0,547.4541268662202
2025-02-01T05:00:00,2025-02-01T05:10:00,2025-02-01,30,546.4732411710656,546.4732411710656,0.0,546.4732411710656,0.0,0.0,546.4732411710656,0.4395,240.17498949468336,0.65925,0.0,2.1975,0.0,0.0,0.0,240.17498949468336,240.17元,0.0,546.4732411710656
2025-02-01T05:10:00,2025-02-01T05:20:00,2025-02-01,31,535.7293589393831,535.7293589393831,0.0,535.7293589393831,0.0,0.0,535.7293589393831,0.4333,232.1315312284347,0.64995,0.0,2.1665,0.0,0.0,0.0,232.1315312284347,232.13元,33.831507056774356,501.8978518826088
2025-02-01T05:20:00,2025-02-01T05:30:00,2025-02-01,32,536.9608188339558,536.9608188339558,0.0,536.9608188339558,0.0,0.0,536.9608188339558,0.4439,238.356907480393,0.66585,0.0,2.2195,0.0,0.0,0.0,238.356907480393,238.36元,38.44206882495514,498.5187500090007
2025-02-01T05:30:00,2025-02-01T05:40:00,2025-02-01,33,554.1875598313693,554.1875598313693,0.0,554.1875598313693,0.0,0.0,554.1875598313693,0.4301,238.3560694834719,0.64515,0.0,2.1505,0.0,0.0,0.0,238.3560694834719,238.36元,24.96422648903522,529.2233333423341
2025-02-01T05:40:00,2025-02-01T05:50:00,2025-02-01,34,1400.8541497831538,1400.8541497831538,0.0,1400.8541497831538,0.0,0.0,1400.8541497831538,0.3713,520.137145814485,0.5569500000000001,0.0,1.8565,0.0,0.0,0.0,520.137145814485,520.14元,853.4438331074865,547.4103166756673
2025-02-01T05:50:00,2025-02-01T06:00:00,2025-02-01,35,556.5770580143713,556.5770580143713,0.0,556.5770580143713,0.0,0.0,556.5770580143713,0.5708,317.6941847146031,0.8562,0.0,2.854,0.0,0.0,0.0,317.6941847146031,317.69元,25.349658005370664,531.2274000090007
2025-02-01T06:00:00,2025-02-01T06:10:00,2025-02-01,36,501.56499592158355,472.3654285089505,0.0,472.3654285089505,-29.19956741263303,0.0,472.3654285089505,0.9099,429.8053034002941,1.3648500000000001,0.0,4.5495,0.0,1396.941333345667,635.5384596056113,1065.3437630059054,1065.34元,0.0,472.3654285089505
2025-02-01T06:10:00,2025-02-01T06:20:00,2025-02-01,37,240.90114359673294,240.90114359673294,108.60696137896855,349.5081049757015,108.60696137896855,0.0,349.5081049757015,0.9368,225.6761913214194,1.4052,152.6145021297266,4.684,0.0,0.0,0.0,378.290693451146,378.29元,0.0,349.5081049757015
2025-02-01T06:20:00,2025-02-01T06:30:00,2025-02-01,38,515.7784113796479,488.2219150889144,0.0,488.2219150889144,-27.55649629073349,0.0,488.2219150889144,0.8758,427.58475323487124,1.3137,0.0,4.3790000000000004,0.0,0.0,0.0,427.58475323487124,427.58元,0.0,488.2219150889144
2025-02-01T06:30:00,2025-02-01T06:40:00,2025-02-01,39,236.37009228675544,209.74149411300874,0.0,209.74149411300874,-26.628598173746695,0.0,209.74149411300874,0.8759,183.71257469358437,1.31385,0.0,4.3795,0.0,0.0,0.0,183.71257469358437,183.71元,0.0,209.74149411300874
2025-02-01T06:40:00,2025-02-01T06:50:00,2025-02-01,40,360.97538272317456,334.96760802085396,0.0,334.96760802085396,-26.007774702320603,0.0,334.96760802085396,0.8601,288.1056396587365,1.29015,0.0,4.3004999999999995,0.0,0.0,0.0,288.1056396587365,288.11元,0.0,334.96760802085396
2025-02-01T06:50:00,2025-02-01T07:00:00,2025-02-01,41,416.2586417810766,391.04401808724066,0.0,391.04401808724066,-25.21462369383596,0.0,391.04401808724066,0.8442,330.11936006924856,1.2663,0.0,4.221,0.0,0.0,0.0,330.11936006924856,330.12元,0.0,391.04401808724066
2025-02-01T07:00:00,2025-02-01T07:10:00,2025-02-01,42,62.38323753347646,34.1499251495884,0.0,34.1499251495884,-28.233312383888062,0.0,34.1499251495884,0.8334,28.460547619666972,1.2501,0.0,4.167,0.0,0.0,0.0,28.460547619666972,28.46元,0.0,34.1499251495884
2025-02-01T07:10:00,2025-02-01T07:20:00,2025-02-01,43,105.12498467350144,77.92472692589047,0.0,77.92472692589047,-27.200257747610976,0.0,77.92472692589047,0.8092,63.05668902843057,1.2138,0.0,4.046,0.0,0.0,0.0,63.05668902843057,63.06元,0.0,77.92472692589047
2025-02-01T07:20:00,2025-02-01T07:30:00,2025-02-01,44,131.5224640548185,105.36287606139024,0.0,105.36287606139024,-26.15958799342826,0.0,105.36287606139024,0.7972,83.9952847961403,1.1958,0.0,3.986,0.0,0.0,0.0,83.9952847961403,84.00元,0.0,105.36287606139024
2025-02-01T07:30:00,2025-02-01T07:40:00,2025-02-01,45,175.1912608968595,142.65430482902764,0.0,142.65430482902764,-32.53695606783185,0.0,142.65430482902764,0.7644,109.04495061130872,1.1465999999999998,0.0,3.822,0.0,0.0,0.0,109.04495061130872,109.04元,0.0,142.65430482902764
2025-02-01T07:40:00,2025-02-01T07:50:00,2025-02-01,46,352.10250884041227,312.3755325659823,0.0,312.3755325659823,-39.726976274429944,0.0,312.3755325659823,0.6899,215.5078799172712,1.03485,0.0,3.4494999999999996,0.0,0.0,0.0,215.5078799172712,215.51元,0.0,312.3755325659823
2025-02-01T07:50:00,2025-02-01T08:00:00,2025-02-01,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,1.29,0.0,4.3,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T08:00:00,2025-02-01T08:10:00,2025-02-01,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1617,0.0,1.74255,0.0,5.8084999999999996,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T08:10:00,2025-02-01T08:20:00,2025-02-01,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1683,0.0,1.7524499999999998,0.0,5.8415,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T08:20:00,2025-02-01T08:30:00,2025-02-01,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0956,0.0,1.6433999999999997,0.0,5.478,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T08:30:00,2025-02-01T08:40:00,2025-02-01,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0849,0.0,1.6273499999999999,0.0,5.4245,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T08:40:00,2025-02-01T08:50:00,2025-02-01,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061,0.0,1.5915,0.0,5.305,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T08:50:00,2025-02-01T09:00:00,2025-02-01,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043,0.0,1.5644999999999998,0.0,5.215,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T09:00:00,2025-02-01T09:10:00,2025-02-01,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036,0.0,1.554,0.0,5.18,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T09:10:00,2025-02-01T09:20:00,2025-02-01,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0147,0.0,1.52205,0.0,5.073499999999999,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T09:20:00,2025-02-01T09:30:00,2025-02-01,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922,0.0,1.4883,0.0,4.961,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T09:30:00,2025-02-01T09:40:00,2025-02-01,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,1.455,0.0,4.85,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T09:40:00,2025-02-01T09:50:00,2025-02-01,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9422,0.0,1.4133,0.0,4.711,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T09:50:00,2025-02-01T10:00:00,2025-02-01,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9569,0.0,1.43535,0.0,4.7844999999999995,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T10:00:00,2025-02-01T10:10:00,2025-02-01,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.0,1.49655,0.0,4.9885,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T10:10:00,2025-02-01T10:20:00,2025-02-01,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919,0.0,1.48785,0.0,4.9595,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T10:20:00,2025-02-01T10:30:00,2025-02-01,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588,0.0,1.4382,0.0,4.794,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T10:30:00,2025-02-01T10:40:00,2025-02-01,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549,0.0,1.43235,0.0,4.7745,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T10:40:00,2025-02-01T10:50:00,2025-02-01,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839,0.0,1.4758499999999999,0.0,4.9195,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T10:50:00,2025-02-01T11:00:00,2025-02-01,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799,0.0,1.1985000000000001,0.0,3.995,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T11:00:00,2025-02-01T11:10:00,2025-02-01,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5025,0.0,0.7537499999999999,0.0,2.5124999999999997,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T11:10:00,2025-02-01T11:20:00,2025-02-01,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4662,0.0,0.6993,0.0,2.331,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T11:20:00,2025-02-01T11:30:00,2025-02-01,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5007,0.0,0.75105,0.0,2.5035000000000003,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T11:30:00,2025-02-01T11:40:00,2025-02-01,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827,0.0,0.7240500000000001,0.0,2.4135,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T11:40:00,2025-02-01T11:50:00,2025-02-01,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4785,0.0,0.71775,0.0,2.3925,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T11:50:00,2025-02-01T12:00:00,2025-02-01,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4662,0.0,0.6993,0.0,2.331,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T12:00:00,2025-02-01T12:10:00,2025-02-01,72,0.0,0.0,112.50965186885924,112.50965186885924,112.50965186885924,0.0,112.50965186885924,0.4432,0.0,0.6648,74.79641656241762,2.2159999999999997,0.0,679.414970465963,150.5583574552574,225.35477401767503,225.35元,0.0,112.50965186885924
2025-02-01T12:10:00,2025-02-01T12:20:00,2025-02-01,73,0.0,0.0,419.9959583009529,419.9959583009529,419.9959583009529,0.0,419.9959583009529,0.4411,0.0,0.66165,277.89032580982547,2.2055,0.0,0.0,0.0,277.89032580982547,277.89元,0.0,419.9959583009529
2025-02-01T12:20:00,2025-02-01T12:30:00,2025-02-01,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4551,0.0,0.68265,0.0,2.2755,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T12:30:00,2025-02-01T12:40:00,2025-02-01,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4463,0.0,0.66945,0.0,2.2315,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T12:40:00,2025-02-01T12:50:00,2025-02-01,76,0.0,0.0,435.3053013035899,435.3053013035899,435.3053013035899,0.0,435.3053013035899,0.4113,0.0,0.61695,268.56160563924976,2.0564999999999998,0.0,0.0,0.0,268.56160563924976,268.56元,0.0,435.3053013035899
2025-02-01T12:50:00,2025-02-01T13:00:00,2025-02-01,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5682,0.0,0.8523000000000001,0.0,2.841,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T13:00:00,2025-02-01T13:10:00,2025-02-01,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8279,0.0,1.24185,0.0,4.1395,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T13:10:00,2025-02-01T13:20:00,2025-02-01,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636,0.0,1.2954,0.0,4.3180000000000005,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T13:20:00,2025-02-01T13:30:00,2025-02-01,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416,0.0,1.2624,0.0,4.208,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T13:30:00,2025-02-01T13:40:00,2025-02-01,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8618,0.0,1.2927,0.0,4.309,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T13:40:00,2025-02-01T13:50:00,2025-02-01,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8623,0.0,1.29345,0.0,4.3115,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T13:50:00,2025-02-01T14:00:00,2025-02-01,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9026,0.0,1.3538999999999999,0.0,4.513,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T14:00:00,2025-02-01T14:10:00,2025-02-01,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754,0.0,1.4631,0.0,4.877000000000001,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T14:10:00,2025-02-01T14:20:00,2025-02-01,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0002,0.0,1.5003,0.0,5.0009999999999994,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T14:20:00,2025-02-01T14:30:00,2025-02-01,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978,0.0,1.4967000000000001,0.0,4.989,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T14:30:00,2025-02-01T14:40:00,2025-02-01,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0271,0.0,1.5406499999999999,0.0,5.1354999999999995,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T14:40:00,2025-02-01T14:50:00,2025-02-01,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906,0.0,1.6359,0.0,5.453,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T14:50:00,2025-02-01T15:00:00,2025-02-01,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376,0.0,1.4064,0.0,4.688,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-01T15:00:00,2025-02-01T15:10:00,2025-02-01,90,239.3986859185162,145.03422998699548,0.0,145.03422998699548,-94.36445593152072,0.0,145.03422998699548,0.6694,97.08591355329477,1.0041,0.0,3.347,0.0,0.0,0.0,97.08591355329477,97.09元,0.0,145.03422998699548
2025-02-01T15:10:00,2025-02-01T15:20:00,2025-02-01,91,322.0752566457164,187.17443881936344,0.0,187.17443881936344,-134.90081782635298,0.0,187.17443881936344,0.66,123.53512962077988,0.99,0.0,3.3000000000000003,0.0,0.0,0.0,123.53512962077988,123.54元,0.0,187.17443881936344
2025-02-01T15:20:00,2025-02-01T15:30:00,2025-02-01,92,301.54647106275263,206.80621065739388,0.0,206.80621065739388,-94.74026040535875,0.0,206.80621065739388,0.7217,149.25204223144115,1.08255,0.0,3.6085000000000003,0.0,0.0,0.0,149.25204223144115,149.25元,0.0,206.80621065739388
2025-02-01T15:30:00,2025-02-01T15:40:00,2025-02-01,93,290.94808741449043,195.93454824190508,0.0,195.93454824190508,-95.01353917258535,0.0,195.93454824190508,0.7308,143.18896785518425,1.0962,0.0,3.654,0.0,0.0,0.0,143.18896785518425,143.19元,0.0,195.93454824190508
2025-02-01T15:40:00,2025-02-01T15:50:00,2025-02-01,94,302.57219987259805,207.28955103717442,0.0,207.28955103717442,-95.28264883542363,0.0,207.28955103717442,0.7534,156.1719477514072,1.1300999999999999,0.0,3.767,0.0,0.0,0.0,156.1719477514072,156.17元,0.0,207.28955103717442
2025-02-01T15:50:00,2025-02-01T16:00:00,2025-02-01,95,324.43735877849906,228.84532981802954,0.0,228.84532981802954,-95.59202896046952,0.0,228.84532981802954,0.7823,179.02570151664452,1.1734499999999999,0.0,3.9115,0.0,0.0,0.0,179.02570151664452,179.03元,0.0,228.84532981802954
2025-02-01T16:00:00,2025-02-01T16:10:00,2025-02-01,96,446.50061863990857,430.6490678230037,0.0,430.6490678230037,-15.851550816904876,0.0,430.6490678230037,0.8055,346.88782413142945,1.20825,0.0,4.0275,0.0,0.0,0.0,346.88782413142945,346.89元,0.0,430.6490678230037
2025-02-01T16:10:00,2025-02-01T16:20:00,2025-02-01,97,443.7403083297338,427.56971248797174,0.0,427.56971248797174,-16.170595841762065,0.0,427.56971248797174,0.8271,353.6429091988014,1.24065,0.0,4.1354999999999995,0.0,0.0,0.0,353.6429091988014,353.64元,0.0,427.56971248797174
2025-02-01T16:20:00,2025-02-01T16:30:00,2025-02-01,98,462.96085198633835,446.48219899011747,0.0,446.48219899011747,-16.478652996220887,0.0,446.48219899011747,0.8519,380.35818531968107,1.27785,0.0,4.2595,0.0,0.0,0.0,380.35818531968107,380.36元,0.0,446.48219899011747
2025-02-01T16:30:00,2025-02-01T16:40:00,2025-02-01,99,502.9447703445476,486.15362801413175,0.0,486.15362801413175,-16.791142330415823,0.0,486.15362801413175,0.8791,427.37765438722323,1.3186499999999999,0.0,4.3955,0.0,0.0,0.0,427.37765438722323,427.38元,0.0,486.15362801413175
2025-02-01T16:40:00,2025-02-01T16:50:00,2025-02-01,100,517.5999036841118,490.6700651313708,0.0,490.6700651313708,-26.929838552741046,0.0,490.6700651313708,0.9024,442.780666774549,1.3536,0.0,4.512,0.0,0.0,0.0,442.780666774549,442.78元,0.0,490.6700651313708
