开始时间,日计划制定时间,计划负荷预测_kWh,计划光伏预测_kWh,实际负荷_kWh,实际光伏_kWh,实际净负荷_kWh,计划净负荷误差_kWh,执行时负荷预测_kWh,执行时光伏预测_kWh,执行时净负荷误差_kWh,段初SOC_kWh,段末SOC_kWh,实际存入_kWh,实际送达_kWh,弃光_kWh,弃购电_kWh,当段累计备用需求_送达kWh,窗口最大规划备用缺口_kWh,当段规划供电缺口_kWh,母线平衡残差_kWh,SOC递推残差_kWh
2025-02-01T05:10:00,2025-02-01T00:00:00,535.7293589393831,0.0,488.78358333333335,0.0,488.78358333333335,-46.94577560604978,509.83838583333323,0.0,-21.05480249999988,10788.197158295652,10799.99999999,11.802841694347883,0.0,0.0,33.831507056774356,278.06886388888904,1036.7964400000037,0.0,0.0,-8.029132914089132e-13
2025-02-01T05:20:00,2025-02-01T00:00:00,536.9619851553848,0.0011663214289412745,498.51875,0.0033166666666666665,498.51543333333336,-38.44538550062251,510.9198058333332,0.0011663214289412745,-12.40320617857091,10799.99999999,10799.99999999,0.0,0.0,0.0033166666666666665,38.44206882495514,222.86934583333334,1036.7964400000037,0.0,9.000686418403347e-09,0.0
2025-02-01T05:30:00,2025-02-01T00:00:00,554.1875598313693,0.0,529.2233333333334,0.0,529.2233333333334,-24.96422649803594,524.7800916666667,0.0,4.443241666666609,10799.99999999,10799.99999999,0.0,0.0,0.0,24.96422648903522,164.30789666666658,1036.7964400000037,0.0,9.000721945540135e-09,0.0
2025-02-01T05:40:00,2025-02-01T00:00:00,567.5208164498204,0.0,547.4103166666666,0.0,547.4103166666666,-20.110499783153728,537.9703133333334,0.0,9.440003333333266,10799.99999999,10799.99999999,0.0,0.0,0.0,853.4438331074865,132.75255833333335,1036.7964400000037,0.0,9.000700629258063e-09,0.0
2025-02-01T05:50:00,2025-02-01T00:00:00,556.5932903843099,0.01623236993845985,531.2274,0.04623333333333333,531.1811666666666,-25.395891347704765,526.9036708333333,0.01623236993845985,4.293728203271779,10799.99999999,10799.99999999,0.0,0.0,0.04623333333333333,25.349658005370664,90.23543888888878,1036.7964400000037,0.0,9.000693523830705e-09,0.0
2025-02-01T06:00:00,2025-02-01T00:00:00,539.3194331513349,37.754437229751375,510.98333333333335,0.0,510.98333333333335,9.418337411749803,510.82041666666663,38.454988157716116,38.61790482438283,10799.99999999,10757.091216862907,0.0,38.61790481438283,0.0,0.0,9207.667039999998,431.0308900000018,0.0,-1.0000007932831068e-08,2.984279490192421e-13
2025-02-01T06:10:00,2025-02-01T00:00:00,552.0376608264877,37.754437229751375,535.1871833333332,0.0,535.1871833333332,20.903959736596903,524.2016541666667,38.454988157716116,49.440517324382654,10757.091216862907,10550.781129809984,0.0,185.67907834763173,0.0,0.0,9071.03089,469.53105918996516,0.0,-1.0000007932831068e-08,7.958078640513122e-13
2025-02-01T06:20:00,2025-02-01T00:00:00,554.5936624583562,37.98053004242075,533.9993499999999,0.6440166666666667,533.3553333333333,16.742200917397838,527.5958458333332,38.67543147491994,44.43491897492003,10550.781129809984,10500.632887327296,0.0,45.13341823441886,0.0,0.0,8934.674593333333,518.8948379948106,0.0,-1.0000007932831068e-08,-5.258016244624741e-13
2025-02-01T06:30:00,2025-02-01T00:00:00,541.8785118135526,37.754437229751375,504.52,0.0,504.52,0.39592541619879285,515.8539166666666,38.454988157716116,27.12107149104952,10500.632887327296,10173.101214130638,0.0,294.77850587699123,0.0,0.0,8806.413006666668,564.9482618383063,0.0,-1.0000007932831068e-08,-7.958078640513122e-13
2025-02-01T06:40:00,2025-02-01T00:00:00,555.1125232862587,37.754437229751375,519.5536833333333,0.0,519.5536833333333,2.1955972768259926,527.8691433333333,38.454988157716116,30.139528157716086,10173.101214130638,9968.005574905661,0.0,184.58607530247934,0.0,0.0,8666.475523333333,588.9430911038544,0.0,-1.0000007932831068e-08,-2.2737367544323206e-13
2025-02-01T06:50:00,2025-02-01T00:00:00,600.897770305686,41.53669852461022,566.415,14.934916666666666,551.4800833333333,-7.880988447742503,572.1618141666665,42.142740176572005,21.461009343238715,9968.005574905661,9789.74328019889,0.0,160.43606523609265,0.0,0.0,8510.287636666666,615.1500618210921,0.0,-1.0000007932831068e-08,-6.536993168992922e-13
2025-02-01T07:00:00,2025-02-01T00:00:00,640.5372979081709,236.98974370802702,608.7916666666666,56.75,552.0416666666666,148.49411246652275,609.5662916666666,245.49039279361824,187.96576779361823,9789.74328019889,9214.308011857693,0.0,517.8917415070782,0.0,0.0,8367.380023333333,629.7639615444568,0.0,-1.0000007932831068e-08,0.0
2025-02-01T07:10:00,2025-02-01T00:00:00,628.3318669739604,251.88390230045974,617.2140499999999,102.656,514.5580499999999,138.11008532649925,597.2494649999999,260.01238351199174,177.32096851199174,9214.308011857693,8729.159875119793,0.0,436.63332306410945,0.0,0.0,8030.606939999999,810.1103372235275,0.0,-1.0000007932831068e-08,-7.389644451905042e-13
2025-02-01T07:20:00,2025-02-01T00:00:00,630.9970276287456,267.80739357392633,595.3964666666666,147.48791666666665,447.90854999999993,84.71891594518064,599.8062816666666,275.5379864550724,123.6402547884058,8729.159875119793,8348.553570754671,0.0,342.5456739286097,0.0,0.0,7763.675193333333,979.0607882090571,0.0,-1.0000007932831068e-08,7.389644451905042e-13
2025-02-01T07:30:00,2025-02-01T00:00:00,658.3359968099918,284.4554528900058,579.5366666666666,190.11249999999998,389.4241666666667,15.543622746680683,627.0398749999999,291.7700522926062,54.15434395927292,8348.553570754671,8074.364835390628,0.0,246.76986182763903,0.0,0.0,7536.399256666666,1093.5999775324954,0.0,-1.0000007932831068e-08,1.7053025658242404e-13
2025-02-01T07:40:00,2025-02-01T00:00:00,653.5206666647853,301.418157824373,609.0003666666667,231.34661666666665,377.65375,25.551241159587732,618.7910391666668,308.30890153921905,67.17161237255226,8074.364835390628,8001.833482697275,0.0,65.27821742401774,0.0,0.0,7334.682673333333,1122.1888827314178,0.0,-1.0000007932831068e-08,-2.1316282072803006e-13
2025-02-01T07:50:00,2025-02-01T00:00:00,634.2352546125791,318.87271096903993,640.2366833333333,279.07533333333333,361.16134999999997,45.79880635646083,599.4059458333334,325.32730893612927,87.08271310279588,8001.833482697275,7600.543093819498,0.0,361.16134998999996,0.0,0.0,7192.00257,1187.9496324696565,0.0,-1.0000007932831068e-08,3.979039320256561e-13
2025-02-01T08:00:00,2025-02-01T00:00:00,623.8372842395547,528.54056033327,633.9416666666666,334.01874999999995,299.92291666666665,204.62619276038197,592.2420416666668,545.1358296564795,252.81670465647937,7600.543093819498,7267.295408645424,0.0,299.92291665666664,0.0,0.0,7035.521129999999,854.7733242393069,0.0,-1.0000007932831068e-08,1.1368683772161603e-13
2025-02-01T08:10:00,2025-02-01T00:00:00,628.0410353579765,546.8007064061647,590.91065,388.6844166666666,202.22623333333343,120.98590438152166,598.472015,562.9397002236592,166.69391855699257,7267.295408645424,7042.59959384172,0.0,202.22623332333342,0.0,0.0,6568.155896666667,723.9267303287925,0.0,-1.0000007932831068e-08,0.0
2025-02-01T08:20:00,2025-02-01T00:00:00,637.6512207305872,564.2480404380337,568.5581666666667,438.7655666666667,129.7926,56.389419707446564,607.9904891666666,579.9510688953943,101.75317972872767,7042.59959384172,6898.385593852831,0.0,129.79259998999999,0.0,0.0,6148.960283333333,529.442355813725,0.0,-1.0000007932831068e-08,2.2737367544323206e-13
2025-02-01T08:30:00,2025-02-01T00:00:00,641.9376552934236,581.7555706072563,574.2283333333332,487.94374999999997,86.28458333333327,26.102498647166044,612.187725,597.0211295531524,71.11798788648571,6898.385593852831,6802.513834604683,0.0,86.28458332333328,0.0,0.0,5759.74257,400.11238960825676,0.0,-1.0000007932831068e-08,7.105427357601002e-14
2025-02-01T08:40:00,2025-02-01T00:00:00,640.5132562104246,601.0584701393491,577.8523166666666,541.8831666666666,35.96915000000001,-3.4856360710755325,606.5509458333332,615.8416977714314,45.25990193809821,6802.513834604683,6762.548112393572,0.0,35.96914999000001,0.0,0.0,5366.138086666667,385.5334269782302,0.0,-1.0000007932831068e-08,2.0605739337042905e-13
2025-02-01T08:50:00,2025-02-01T00:00:00,664.4040479265459,619.1469832091416,649.0800333333333,586.6261,62.45393333333334,17.19686861592902,626.9834175000001,633.4782240161677,68.94873984950095,6762.548112393572,6693.154853145425,0.0,62.45393332333334,0.0,0.0,5047.421103333333,372.44803492619985,0.0,-1.0000007932831068e-08,3.126388037344441e-13
2025-02-01T09:00:00,2025-02-01T00:00:00,711.524772219417,847.1467279504454,737.1266666666667,621.9499999999999,115.17666666666673,250.79862239769523,674.0220749999999,868.1219120197777,309.2765036864446,6693.154853145425,6565.180779082461,0.0,115.17666665666674,0.0,0.0,4828.763936666666,369.05376180020494,0.0,-1.0000007932831068e-08,-1.1368683772161603e-13
2025-02-01T09:10:00,2025-02-01T00:00:00,742.6983899162531,862.959045227107,711.2534166666666,665.4293,45.824116666666555,166.08477197752052,705.1158741666667,883.5391189269421,224.247361426942,6565.180779082461,5781.7186966861655,0.0,705.1158741566667,659.2917574900001,0.0,4440.131003333335,365.563881580792,0.0,0.0,3.410605131648481e-13
2025-02-01T09:20:00,2025-02-01T00:00:00,736.0554459427191,880.9058208938379,698.3616999999999,729.7221999999999,-31.360500000000002,113.48987495111885,698.3952983333334,901.0374494327964,171.28165109946303,5781.7186966861655,5781.7186966861655,0.0,0.0,31.360500000000002,0.0,4073.272490000001,361.9757012860018,0.0,0.0,0.0
2025-02-01T09:30:00,2025-02-01T00:00:00,717.87189437046,898.3627857972583,736.3866666666665,798.0874999999999,-61.70083333333332,118.79005809346495,680.1362416666665,918.0582083246243,176.22113332462447,5781.7186966861655,5125.633181436889,0.0,590.4769637243493,652.1777970576826,0.0,3729.0173166666673,358.28645208017633,0.0,0.0,1.1368683772161603e-13
2025-02-01T09:40:00,2025-02-01T00:00:00,735.2410967966597,910.5516035617258,733.2125666666667,838.3206833333334,-105.10811666666666,70.2023900983994,699.5543825,929.942457934634,125.2799587679674,5125.633181436889,4350.511759479326,0.0,697.6092797618062,802.7173964284729,0.0,3431.5688833333343,361.76418678515165,0.0,0.0,2.2737367544323206e-13
2025-02-01T09:50:00,2025-02-01T00:00:00,746.9110390556655,922.8280715300345,697.1223666666666,867.3196166666667,-170.19725000000005,5.719782474369026,716.2787916666667,941.9121675885093,55.43612592184252,4350.511759479326,4120.671629309888,0.0,206.85611715249476,377.05336715249484,0.0,3192.817083333334,376.12405029776846,0.0,0.0,1.7053025658242404e-13
2025-02-01T10:00:00,2025-02-01T00:00:00,731.3761404293848,1069.4350508297064,678.5883333333334,894.01875,-215.4304166666666,122.62849373365498,700.674425,1058.9057103904904,142.80086872382378,4120.671629309888,4120.671629309888,0.0,0.0,215.4304166666666,0.0,3004.728516666667,372.833320149,0.0,0.0,0.0
2025-02-01T10:10:00,2025-02-01T00:00:00,711.9875320231472,1084.0065067431267,711.4322,911.8498333333333,-200.41763333333336,171.60134138664614,681.2182516666666,1073.1130619649116,191.47717696491168,4120.671629309888,4120.671629309888,0.0,0.0,200.41763333333336,0.0,2737.73415,369.4498994202395,0.0,0.0,0.0
2025-02-01T10:20:00,2025-02-01T00:00:00,720.1014651404033,1097.778138383031,706.70705,933.6272333333333,-226.92018333333328,150.7564899092945,689.2664708333333,1086.540574879482,170.35392071281535,4120.671629309888,4120.671629309888,0.0,0.0,226.92018333333328,0.0,2486.7786633333335,365.9711772794608,0.0,0.0,0.0
2025-02-01T10:30:00,2025-02-01T00:00:00,738.909749656289,1107.5906055854757,666.9933333333333,959.21875,-292.22541666666666,76.45543926252003,708.9052749999998,1096.1078530008954,94.97716133422887,4120.671629309888,4120.671629309888,0.0,0.0,292.22541666666666,0.0,2248.400853333333,365.9151990495934,0.0,0.0,0.0
2025-02-01T10:40:00,2025-02-01T00:00:00,723.237549056755,1110.0427185499918,678.7204333333333,979.8081666666667,-301.0877333333334,85.7174361599034,693.1709116666665,1098.498693778514,104.24004877851416,4120.671629309888,4375.351780216723,254.68015090683446,0.0,18.10978788129512,0.0,2031.0589866666664,362.3369143762866,0.0,0.0,1.1368683772161603e-13
2025-02-01T10:50:00,2025-02-01T00:00:00,711.3752229766247,1112.8720441948924,678.1305,1021.3479,-343.2174,58.27942121826777,681.2481258333331,1101.2573216324822,76.79179579914899,4375.351780216723,4684.247440215722,308.895659999,0.0,0.0,0.0,1843.8359066666667,358.65783952366155,0.0,1.1111183084722143e-09,-2.8421709430404007e-13
2025-02-01T11:00:00,2025-02-01T00:00:00,720.4530922366089,1086.1439135199973,652.925,1060.2749999999999,-407.3499999999999,-41.65917871661145,684.3115583333333,1127.927702625244,36.26614429191068,4684.247440215722,5037.331787690435,353.08434747471244,0.0,15.034058361430482,0.0,1664.7275099999997,329.39487487835413,0.0,1.1368683772161603e-13,1.1368683772161603e-13
2025-02-01T11:10:00,2025-02-01T00:00:00,725.4162638793057,1094.0764704954993,657.69435,1046.1778166666666,-388.4834666666666,-19.82326005047298,687.0384124999999,1135.6620447873945,60.140165620727885,5037.331787690435,5386.966907689435,349.6351199989999,0.0,0.0,0.0,1305.424426666667,315.2022607809645,0.0,1.1111183084722143e-09,4.547473508864641e-13
2025-02-01T11:20:00,2025-02-01T00:00:00,704.9490387042166,1094.3016768698542,656.1017166666666,1051.3417833333333,-395.24006666666673,-5.887428501029035,662.1612699999998,1135.8816238161664,78.48028714949987,5386.966907689435,5742.682967688435,355.71605999900004,0.0,0.0,0.0,953.3570366666669,290.5021267271459,0.0,1.111175151891075e-09,1.7053025658242404e-13
2025-02-01T11:30:00,2025-02-01T00:00:00,688.9596788018011,1091.453929981903,654.535,1099.0625,-444.52750000000003,-42.03324881989829,648.2653250000001,1133.105035020065,40.312210020065095,5742.682967688435,5742.682967688435,0.0,0.0,444.52750000000003,0.0,654.5094633333335,294.7859469433447,0.0,0.0,0.0
2025-02-01T11:40:00,2025-02-01T00:00:00,723.2787300865981,1098.21473375434,692.20855,1136.31565,-444.10710000000006,-69.17109633225823,686.9176566666666,1139.696903169096,8.672146502429314,5742.682967688435,5832.373511358596,89.69054367016078,0.0,344.4509403664881,0.0,422.33696333333364,310.17372475711,0.0,-2.842170943040401e-14,9.947598300641403e-14
2025-02-01T11:50:00,2025-02-01T00:00:00,723.0113606627759,1103.549870789167,680.1494833333334,1128.4168166666666,-448.2673333333332,-67.72882320694225,688.5517341666666,1144.8987284363773,8.079660936377422,5832.373511358596,5832.373511358596,0.0,0.0,448.2673333333332,0.0,193.26567499999996,314.62408261356086,0.0,0.0,0.0
2025-02-01T12:00:00,2025-02-01T00:00:00,680.84400252213,1027.5694156042048,640.0333333333333,1100.65625,-460.6229166666667,-113.89750358459196,644.3198416666668,1057.7719638197018,-47.17079451363179,5832.373511358596,6305.739107968301,473.36559660970477,0.0,47.17079452474286,0.0,2700.0926133333332,918.9104166666657,0.0,0.0,1.1368683772161603e-13
2025-02-01T12:10:00,2025-02-01T00:00:00,674.6965432412242,1022.8567454219249,676.8413833333333,1105.4832,-428.6418166666666,-80.48161448596579,638.1239700000001,1052.5103559026634,-14.25543076400345,6305.739107968301,7055.739107958301,749.99999999,0.0,15.304441645397219,0.0,2546.03343,918.9104166666657,0.0,1.1368683772161603e-13,1.1368683772161603e-13
2025-02-01T12:20:00,2025-02-01T00:00:00,681.4733610110296,1019.7996740376325,663.0938,1089.4810666666667,-426.38726666666673,-88.06095364006387,644.8537016666667,1049.0971930085093,-22.14377532482422,7055.739107958301,7379.103100711984,323.3639927536823,0.0,67.09394138479752,0.0,2389.04347,918.9104166666657,0.0,0.0,1.1368683772161603e-13
2025-02-01T12:30:00,2025-02-01T00:00:00,680.9822138324191,1018.8175386672315,594.0216666666666,1052.4125,-458.39083333333326,-120.5555084985208,644.3167583333334,1048.0006572780999,-54.70693438856688,7379.103100711984,7722.396655041516,343.2935543295324,0.0,76.95355074496388,0.0,2238.89045,918.9104166666657,0.0,5.684341886080802e-14,1.1368683772161603e-13
2025-02-01T12:40:00,2025-02-01T00:00:00,680.6331470442038,1017.0058348493964,601.1141666666666,1052.0977666666665,-450.9835999999999,-114.61091219480738,641.7514833333332,1045.9779239268264,-46.75715940650662,7722.396655041516,8412.190970963677,689.7943159221612,0.0,119.85077250118843,0.0,2119.3251000000005,918.9104166666657,0.0,0.0,-7.958078640513122e-13
2025-02-01T12:50:00,2025-02-01T00:00:00,680.8909316837369,1012.462068597174,633.3353666666667,1058.98975,-425.65438333333327,-94.08324641989611,639.5948050000001,1040.9048940815044,-24.344294251828842,8412.190970963677,8773.37005112703,361.1790801633539,0.0,24.344294262940025,0.0,2035.9119933333336,918.9104166666657,0.0,-5.684341886080802e-14,3.410605131648481e-13
2025-02-01T13:00:00,2025-02-01T00:00:00,683.4698778467678,898.620420653362,638.6816666666666,1052.225,-413.5433333333333,-198.39279052673908,642.1316166666667,926.6265598522552,-129.04839014774484,8773.37005112703,9029.415499984061,256.04544885702967,0.0,129.04839015885585,0.0,1937.6115566666667,918.9104166666657,0.0,0.0,6.821210263296962e-13
